feature,n_folds_selected,mean_importance,mean_rank,rank_std,selection_freq,kind,gene
EFNB3 (1949)_damaging,0,0.00021106102996553043,294.0,61.7980582219215,0.0,damaging,EFNB3
OSBPL1A (114876)_damaging,0,0.0003628978116182495,295.3333333333333,178.35451587591868,0.0,damaging,OSBPL1A
CIT (11113)_damaging,0,0.0003883403603758156,295.6,228.56355790020422,0.0,damaging,CIT
TLE4 (7091)_damaging,0,0.00037548524367763455,296.5,210.94944102003842,0.0,damaging,TLE4
SUZ12 (23512)_damaging,0,0.0004903913492754717,297.3333333333333,268.25796042863914,0.0,damaging,SUZ12
RELN (5649)_damaging,0,0.0004748879062031962,297.4,192.12704130340424,0.0,damaging,RELN
ITGA2B (3674)_damaging,0,0.00032400095411800483,298.0,177.8060741369653,0.0,damaging,ITGA2B
NCOA6 (23054)_damaging,0,0.00028887798109190313,298.2,129.56349794598785,0.0,damaging,NCOA6
CENPC (1060)_damaging,0,0.00024325351745981891,298.25,93.38227883276355,0.0,damaging,CENPC
CDH23 (64072)_damaging,0,0.00023440796754105184,300.6,87.91075019586626,0.0,damaging,CDH23
ATM (472)_damaging,0,0.00041929644724687104,301.4,171.60798349727207,0.0,damaging,ATM
CNTNAP5 (129684)_damaging,0,0.0002802874737924615,301.4,130.38903328117743,0.0,damaging,CNTNAP5
CPXM2 (119587)_damaging,0,0.00016174767137391386,302.0,,0.0,damaging,CPXM2
NCOR1 (9611)_damaging,0,0.0002888788397279806,302.4,157.5810902361067,0.0,damaging,NCOR1
CACNA1I (8911)_damaging,0,0.0002472628043132021,308.0,126.71029950244771,0.0,damaging,CACNA1I
GLG1 (2734)_damaging,0,0.00016457055043074493,308.0,38.18376618407357,0.0,damaging,GLG1
ZC3H18 (124245)_damaging,0,0.0003062407098523329,310.6,205.54999391875447,0.0,damaging,ZC3H18
SETBP1 (26040)_damaging,0,0.00017742452732893516,311.0,61.98386886924694,0.0,damaging,SETBP1
CDAN1 (146059)_damaging,0,0.00014439871360533014,312.0,,0.0,damaging,CDAN1
KEL (3792)_damaging,0,0.0002314036537695895,312.0,101.57509537283241,0.0,damaging,KEL
EYS (346007)_damaging,0,0.0001894631115849415,312.4,74.01553890906963,0.0,damaging,EYS
ZNF469 (84627)_damaging,0,0.00047424453945128797,313.25,235.6457440028711,0.0,damaging,ZNF469
PPP2R1A (5518)_damaging,0,0.00017990218586285775,314.0,57.982756057296896,0.0,damaging,PPP2R1A
RUBCNL (80183)_damaging,0,0.00017495042830416942,314.5,95.45941546018392,0.0,damaging,RUBCNL
MROH2B (133558)_damaging,0,0.0003182361750061409,316.0,162.88339387426822,0.0,damaging,MROH2B
MUC17 (140453)_damaging,0,0.00017722997140750456,317.8,63.515352474815096,0.0,damaging,MUC17
SHOC1 (158401)_damaging,0,0.00014778068499555827,318.5,16.263455967290593,0.0,damaging,SHOC1
RYR1 (6261)_damaging,0,0.0002845364417425658,318.8,211.78692122036242,0.0,damaging,RYR1
MYH15 (22989)_damaging,0,0.00020476961271904013,319.0,128.03319881968113,0.0,damaging,MYH15
DIS3 (22894)_damaging,0,0.00023362216170006784,320.0,105.26632889960588,0.0,damaging,DIS3
COL5A2 (1290)_damaging,0,0.0001567504500939732,320.2,46.97020332082883,0.0,damaging,COL5A2
FBXW7 (55294)_hotspot,0,0.0002835082149429621,320.4,147.8861048239489,0.0,hotspot,FBXW7
CPEB2 (132864)_damaging,0,0.0004377619239300855,320.6666666666667,280.9561057057371,0.0,damaging,CPEB2
CUBN (8029)_damaging,0,0.00022272708961317082,321.4,133.23775741132843,0.0,damaging,CUBN
ZDBF2 (57683)_damaging,0,0.00017983112612367458,322.4,95.33257575456565,0.0,damaging,ZDBF2
RAB40A (142684)_damaging,0,0.00024485346509241885,323.4,143.48623627372766,0.0,damaging,RAB40A
EIF2AK4 (440275)_damaging,0,0.00019175617636118988,324.5,106.77312395916867,0.0,damaging,EIF2AK4
RNF43 (54894)_damaging,0,0.0002422828989820269,324.6,154.87511097655425,0.0,damaging,RNF43
CNTN6 (27255)_damaging,0,0.0003428409307438936,325.6,207.4651778009987,0.0,damaging,CNTN6
WRN (7486)_damaging,0,0.0005622669586338859,325.6,236.47050556041867,0.0,damaging,WRN
MSH6 (2956)_damaging,0,0.00045482140461318275,327.0,175.54629019150477,0.0,damaging,MSH6
TSC2 (7249)_damaging,0,0.0003314985140809074,328.0,188.66504710730072,0.0,damaging,TSC2
ARHGAP23 (57636)_damaging,0,0.00015462182311542263,329.0,,0.0,damaging,ARHGAP23
ADGRD2 (347088)_damaging,0,0.00025406619367038805,330.5,177.48380207782344,0.0,damaging,ADGRD2
GRIN2A (2903)_damaging,0,0.00020678237889546676,331.2,129.38585703236657,0.0,damaging,GRIN2A
CPLANE1 (65250)_damaging,0,0.0005484362745802364,331.6,231.43746455576286,0.0,damaging,CPLANE1
DNAH3 (55567)_damaging,0,0.00025377088507607813,331.8,133.18858809973173,0.0,damaging,DNAH3
ARHGAP24 (83478)_damaging,0,0.00018557166868178395,332.5,135.0573952066306,0.0,damaging,ARHGAP24
DNAH9 (1770)_damaging,0,0.00019856170231645148,333.0,112.2898036332774,0.0,damaging,DNAH9
CASP8 (841)_damaging,0,0.0002054283280487167,333.4,133.73593383978744,0.0,damaging,CASP8
DSCAM (1826)_damaging,0,0.00026159921468989433,333.4,200.72941986664537,0.0,damaging,DSCAM
CDH10 (1008)_damaging,0,0.0001762385638290743,333.6,84.0017856953053,0.0,damaging,CDH10
HSPG2 (3339)_damaging,0,0.0004146136715823605,333.8,232.05430398938952,0.0,damaging,HSPG2
AK9 (221264)_damaging,0,0.00018905592062286287,337.2,97.97805876827731,0.0,damaging,AK9
MBD6 (114785)_damaging,0,0.00020398549587773677,337.4,153.8320512767089,0.0,damaging,MBD6
PHF3 (23469)_damaging,0,0.0003077393449828705,339.2,205.96528833762255,0.0,damaging,PHF3
PCDHB4 (56131)_damaging,0,0.00012310803603533615,340.0,,0.0,damaging,PCDHB4
EGFR (1956)_hotspot,0,0.0001723589768062571,340.4,94.20615691131871,0.0,hotspot,EGFR
SLFN11 (91607)_damaging,0,0.00015644655024429829,341.2,102.83092919934158,0.0,damaging,SLFN11
EPS8L3 (79574)_damaging,0,0.00014097261571161053,341.3333333333333,75.74518686578925,0.0,damaging,EPS8L3
MDC1 (9656)_damaging,0,0.00023475261771197317,341.6,179.22695109832114,0.0,damaging,MDC1
KDM6B (23135)_damaging,0,0.0002627607298900054,342.0,206.79095724910218,0.0,damaging,KDM6B
LAMA1 (284217)_damaging,0,0.0002809700341622461,342.4,188.15498930403095,0.0,damaging,LAMA1
GPR179 (440435)_damaging,0,0.0002298250738303821,342.8,193.06138920043023,0.0,damaging,GPR179
WDR64 (128025)_damaging,0,0.00014504490318723436,343.0,93.33809511662427,0.0,damaging,WDR64
PLEC (5339)_damaging,0,0.00026167518571923356,343.6,156.156331924133,0.0,damaging,PLEC
FMN2 (56776)_damaging,0,0.0001358619156462787,344.0,58.9915248150105,0.0,damaging,FMN2
ITSN1 (6453)_damaging,0,0.00015744205296717523,344.2,116.2269331953657,0.0,damaging,ITSN1
PTPRS (5802)_damaging,0,0.00028583597345839193,345.4,185.56750793174973,0.0,damaging,PTPRS
DNAH6 (1768)_damaging,0,0.00020244501902146124,345.6,124.13218760659944,0.0,damaging,DNAH6
NBEA (26960)_damaging,0,0.00027054074961563,345.8,191.59384123713372,0.0,damaging,NBEA
ANK3 (288)_damaging,0,0.00017173219136885513,346.0,95.26804291051644,0.0,damaging,ANK3
DNMT1 (1786)_damaging,0,0.00032061844381555175,346.6666666666667,239.06135892973867,0.0,damaging,DNMT1
MYH9 (4627)_damaging,0,0.00020770235700739333,347.2,203.92326988355205,0.0,damaging,MYH9
RECQL4 (9401)_damaging,0,0.00011742622991427274,348.0,,0.0,damaging,RECQL4
ZEB1 (6935)_damaging,0,0.00011770976493745663,350.0,,0.0,damaging,ZEB1
STK11 (6794)_hotspot,0,0.00023205314635439643,350.6,163.46956903350542,0.0,hotspot,STK11
ABCB4 (5244)_damaging,0,0.00013766713455008747,351.0,88.38551917593742,0.0,damaging,ABCB4
DOCK7 (85440)_damaging,0,0.00020581310522535716,351.2,189.11292922484174,0.0,damaging,DOCK7
DOCK3 (1795)_damaging,0,0.0001798275181455773,352.4,108.4610529176257,0.0,damaging,DOCK3
ADNP (23394)_damaging,0,0.00010925220315709834,353.0,,0.0,damaging,ADNP
UBR4 (23352)_damaging,0,0.0005590664114476648,353.0,308.36342195532853,0.0,damaging,UBR4
PIK3R3 (8503)_damaging,0,0.0003243003441624442,358.0,285.2840689558392,0.0,damaging,PIK3R3
DNAH10 (196385)_damaging,0,0.0001503661287546497,358.4,85.79219078680764,0.0,damaging,DNAH10
ARID1B (57492)_damaging,0,0.00022316648681018725,359.0,177.39503938949363,0.0,damaging,ARID1B
FBN3 (84467)_damaging,0,0.00017720330834428976,359.8,149.1331619727819,0.0,damaging,FBN3
DOCK8 (81704)_damaging,0,0.0001932337240315964,360.4,156.87510956171474,0.0,damaging,DOCK8
HCN1 (348980)_damaging,0,0.00010857670229452094,362.6,5.458937625582478,0.0,damaging,HCN1
MAGI2 (9863)_damaging,0,0.00021412517753304226,363.0,232.5997993693603,0.0,damaging,MAGI2
PCNT (5116)_damaging,0,0.0002777406847339455,363.4,202.34574371604657,0.0,damaging,PCNT
CDH8 (1006)_damaging,0,0.0001954107377841636,363.8,188.1905948765772,0.0,damaging,CDH8
WDTC1 (23038)_damaging,0,0.0002156121433074298,364.0,206.23893909734892,0.0,damaging,WDTC1
COL22A1 (169044)_damaging,0,0.00024265565878339571,364.4,200.91864025022667,0.0,damaging,COL22A1
CAMTA2 (23125)_damaging,0,0.00018686893636228784,365.0,205.0609665440988,0.0,damaging,CAMTA2
CENPF (1063)_damaging,0,0.00016363999047697982,365.2,154.65025056559074,0.0,damaging,CENPF
FAT3 (120114)_damaging,0,0.00014113210851991962,365.6,129.93575335526398,0.0,damaging,FAT3
SCN2A (6326)_damaging,0,0.00012209900488421765,365.6,85.15456535030873,0.0,damaging,SCN2A
CSMD2 (114784)_damaging,0,0.00020643392680117786,370.0,167.51865567750954,0.0,damaging,CSMD2
TCERG1 (10915)_damaging,0,0.0004451471257123147,372.0,268.8555994085549,0.0,damaging,TCERG1
ROS1 (6098)_damaging,0,0.00015619926413634397,374.6,155.44227224278472,0.0,damaging,ROS1
SI (6476)_damaging,0,0.0002859342536946069,374.8,249.63012638702085,0.0,damaging,SI
RECQL (5965)_damaging,0,0.00027943820794420733,375.4,250.94381841360428,0.0,damaging,RECQL
TACC2 (10579)_damaging,0,0.0002227732822273286,376.4,201.28412754114518,0.0,damaging,TACC2
ZGRF1 (55345)_damaging,0,0.00010546839317159522,376.5,10.606601717798213,0.0,damaging,ZGRF1
MSH2 (4436)_damaging,0,0.0003103266674764058,376.8,228.37512999448955,0.0,damaging,MSH2
PIEZO2 (63895)_damaging,0,0.0002107105393076637,376.8,147.20122282100783,0.0,damaging,PIEZO2
LCOR (84458)_damaging,0,0.00016565565615806973,379.5,157.62085310431908,0.0,damaging,LCOR
FAT2 (2196)_damaging,0,0.00015104173087575822,379.6,170.16844595870293,0.0,damaging,FAT2
ARHGEF4 (50649)_damaging,0,0.0002519876808764347,380.25,229.69018989354626,0.0,damaging,ARHGEF4
TRDN (10345)_damaging,0,0.0004120938565686607,380.5,294.0300438163874,0.0,damaging,TRDN
MYO18B (84700)_damaging,0,0.00018435916267532806,381.8,201.41921457497543,0.0,damaging,MYO18B
CHSY3 (337876)_damaging,0,9.229645127294466e-05,382.0,,0.0,damaging,CHSY3
LINC02714 (729305)_damaging,0,0.00014478256149127384,382.2,122.33233423751875,0.0,damaging,LINC02714
SBF1 (6305)_damaging,0,0.00022312357845852065,382.2,217.37916183479962,0.0,damaging,SBF1
MDGA2 (161357)_damaging,0,0.0004658598668946792,383.0,270.021295456488,0.0,damaging,MDGA2
STARD9 (57519)_damaging,0,0.00016805286191496664,383.2,184.84371777260918,0.0,damaging,STARD9
EPB41 (2035)_damaging,0,0.00010583533710799764,387.0,,0.0,damaging,EPB41
CEP350 (9857)_damaging,0,0.0001753929571777743,387.4,186.49209098511392,0.0,damaging,CEP350
KEAP1 (9817)_damaging,0,0.00013676705168732566,388.0,108.60248615938771,0.0,damaging,KEAP1
MYH8 (4626)_damaging,0,0.00012224159539718315,390.0,122.73548794053006,0.0,damaging,MYH8
CDH6 (1004)_damaging,0,0.0002529510833025301,392.2,233.53094013427855,0.0,damaging,CDH6
TOPBP1 (11073)_damaging,0,0.00014856132917087658,392.2,157.39345602660867,0.0,damaging,TOPBP1
DNMT3A (1788)_damaging,0,0.000118204445977362,392.4,157.32228068522272,0.0,damaging,DNMT3A
HLA-C (3107)_damaging,0,0.00019570324540820128,393.6,227.88001228716837,0.0,damaging,HLA-C
VPS13D (55187)_damaging,0,0.00022453288368267033,395.4,208.01514367949272,0.0,damaging,VPS13D
RAD17 (5884)_damaging,0,0.00012725574965168098,395.6,135.81163425863045,0.0,damaging,RAD17
MAP3K4 (4216)_damaging,0,0.00013056029447227666,396.6,150.26742827372803,0.0,damaging,MAP3K4
RTL1 (388015)_damaging,0,0.000137055315876663,397.0,188.88267963650523,0.0,damaging,RTL1
SPECC1 (92521)_damaging,0,0.00017496489991833568,399.0,247.97378893746009,0.0,damaging,SPECC1
SLCO6A1 (133482)_damaging,0,8.694975525134173e-05,399.3333333333333,41.28357219685977,0.0,damaging,SLCO6A1
SNHG14 (104472715)_damaging,0,7.488723347080591e-05,399.5,50.204581464244875,0.0,damaging,SNHG14
NUP98 (4928)_damaging,0,0.00010850631760311728,399.6,121.20561043120075,0.0,damaging,NUP98
STK31 (56164)_damaging,0,0.00033103539585749634,399.6,266.52448292792917,0.0,damaging,STK31
LRRC7 (57554)_damaging,0,8.418012782500377e-05,400.0,38.05259518088089,0.0,damaging,LRRC7
UNC79 (57578)_damaging,0,9.338669029714368e-05,401.0,68.07716210301366,0.0,damaging,UNC79
AP3D1 (8943)_damaging,0,0.00024078834010532777,403.25,247.0079283477894,0.0,damaging,AP3D1
PRRC2B (84726)_damaging,0,8.940118465715859e-05,403.4,67.53369529353476,0.0,damaging,PRRC2B
SPAG17 (200162)_damaging,0,0.0002060499115893642,403.4,180.77278556242916,0.0,damaging,SPAG17
RP1L1 (94137)_damaging,0,9.900950434811708e-05,404.0,121.15279608824552,0.0,damaging,RP1L1
SAP130 (79595)_damaging,0,8.26100264872469e-05,406.0,,0.0,damaging,SAP130
HECW1 (23072)_damaging,0,8.35693636356203e-05,406.75,63.06279938812316,0.0,damaging,HECW1
COL14A1 (7373)_damaging,0,0.00017896331268941692,407.0,208.1045410364704,0.0,damaging,COL14A1
PKP3 (11187)_damaging,0,0.00013978692416726483,407.2,173.73744558960223,0.0,damaging,PKP3
CCDC88A (55704)_damaging,0,0.00016446417206085625,408.4,208.59122704466745,0.0,damaging,CCDC88A
PER1 (5187)_damaging,0,0.00016609407217586667,408.4,179.5015320268883,0.0,damaging,PER1
KIAA1549L (25758)_damaging,0,0.00013815476962177964,409.3333333333333,191.34872179696768,0.0,damaging,KIAA1549L
TBC1D32 (221322)_damaging,0,7.644603851753929e-05,409.6,35.851080876313894,0.0,damaging,TBC1D32
TOP3A (7156)_damaging,0,7.710593205218245e-05,411.3333333333333,13.65039681962884,0.0,damaging,TOP3A
PSD (5662)_damaging,0,7.976994503909619e-05,411.6666666666667,40.2160830182818,0.0,damaging,PSD
CEP290 (80184)_damaging,0,0.00010445285704648442,413.0,122.87595370942192,0.0,damaging,CEP290
SPAG6 (9576)_damaging,0,8.807736470926212e-05,413.0,,0.0,damaging,SPAG6
UNC93B7 (100887746)_damaging,0,0.00012075176405078741,413.4,120.84411446156572,0.0,damaging,UNC93B7
NRIP1 (8204)_damaging,0,0.0001789815205307947,414.0,223.99330347133147,0.0,damaging,NRIP1
SCN3A (6328)_damaging,0,9.666748579454497e-05,414.6,119.78856372792855,0.0,damaging,SCN3A
MUC22 (100507679)_damaging,0,6.979640588033257e-05,415.0,,0.0,damaging,MUC22
SLC27A6 (28965)_damaging,0,6.835674111710266e-05,415.0,16.97056274847714,0.0,damaging,SLC27A6
RTTN (25914)_damaging,0,0.00010585789278005826,415.2,169.09967474835662,0.0,damaging,RTTN
UBR5 (51366)_damaging,0,0.00016672767288291264,415.6,221.44593019516077,0.0,damaging,UBR5
SIPA1L2 (57568)_damaging,0,0.00013667656736892492,417.5,166.4822312841023,0.0,damaging,SIPA1L2
TBCK (93627)_damaging,0,7.708722711889219e-05,418.0,101.82337649086284,0.0,damaging,TBCK
UNC13B (10497)_damaging,0,0.00010437636275044267,418.0,164.35936237403698,0.0,damaging,UNC13B
PITRM1 (10531)_damaging,0,0.0002894276306241947,418.75,284.83723422333674,0.0,damaging,PITRM1
NLRP4 (147945)_damaging,0,9.762209779187638e-05,418.8,108.52280866251112,0.0,damaging,NLRP4
LAMA2 (3908)_damaging,0,0.00011510066937445474,419.2,134.10891096418612,0.0,damaging,LAMA2
HRAS (3265)_hotspot,0,0.00015095196718155083,420.6,219.0223732863837,0.0,hotspot,HRAS
IQGAP3 (128239)_damaging,0,0.00019245658681839645,420.6,218.50812341878733,0.0,damaging,IQGAP3
HUWE1 (10075)_damaging,0,9.1006492001412e-05,422.0,120.07081243999309,0.0,damaging,HUWE1
SLC4A3 (6508)_damaging,0,0.0002522968462387735,422.4,254.73181976345242,0.0,damaging,SLC4A3
ATP8A2 (51761)_damaging,0,0.00015396180070603613,424.0,214.2533546995239,0.0,damaging,ATP8A2
NLRP7 (199713)_damaging,0,0.0001857196240619798,425.25,232.6261306617695,0.0,damaging,NLRP7
APOB (338)_damaging,0,7.925539585770279e-05,426.2,95.00105262574726,0.0,damaging,APOB
ACACB (32)_damaging,0,9.868739836546205e-05,427.0,131.77063405782033,0.0,damaging,ACACB
TBX4 (9496)_damaging,0,5.690100896880464e-05,427.0,,0.0,damaging,TBX4
MTOR (2475)_hotspot,0,0.00012958902968746624,427.2,169.95205206175063,0.0,hotspot,MTOR
TRIP11 (9321)_damaging,0,0.00016926139974080643,428.75,226.06544037807578,0.0,damaging,TRIP11
ZBTB7A (51341)_damaging,0,7.130442823949571e-05,429.5,89.32897999343028,0.0,damaging,ZBTB7A
SAMD9 (54809)_damaging,0,0.00027552768981160326,431.2,211.33196634678814,0.0,damaging,SAMD9
PTPRZ1 (5803)_damaging,0,0.0001353796009081999,432.6,200.73938328090978,0.0,damaging,PTPRZ1
ZC3H4 (23211)_damaging,0,5.484834292946832e-05,433.0,,0.0,damaging,ZC3H4
NRP2 (8828)_damaging,0,0.00012414795588570576,434.3333333333333,240.5500640892314,0.0,damaging,NRP2
PPRC1 (23082)_damaging,0,8.648441932980915e-05,435.6,144.41710425015452,0.0,damaging,PPRC1
ANKRD26 (22852)_damaging,0,0.0001862734066684013,436.2,212.20202638052257,0.0,damaging,ANKRD26
USP28 (57646)_damaging,0,0.0001351538617910501,437.2,232.05430398938952,0.0,damaging,USP28
TNFAIP3 (7128)_damaging,0,7.076268618980093e-05,437.25,66.87488317746805,0.0,damaging,TNFAIP3
GRM7 (2917)_damaging,0,0.00010350547089318361,439.0,167.46193597352206,0.0,damaging,GRM7
COL1A1 (1277)_damaging,0,0.00016554923575593308,440.0,198.81775574631155,0.0,damaging,COL1A1
BSN (8927)_damaging,0,0.0003042035352555703,440.2,252.8471870517843,0.0,damaging,BSN
UNC13C (440279)_damaging,0,0.0001434683983498058,440.4,182.94889996936303,0.0,damaging,UNC13C
ERMP1 (79956)_damaging,0,0.00017723206651697583,441.0,323.85490578343877,0.0,damaging,ERMP1
ABCC9 (10060)_damaging,0,9.278500033443624e-05,441.2,175.44571810106967,0.0,damaging,ABCC9
UTP20 (27340)_damaging,0,0.00015885845772052018,441.4,220.6905072720619,0.0,damaging,UTP20
LMTK3 (114783)_damaging,0,8.513653840004393e-05,441.6,148.7692844642334,0.0,damaging,LMTK3
ARID4A (5926)_damaging,0,0.0001229447580596034,442.4,202.4976543074018,0.0,damaging,ARID4A
NBAS (51594)_damaging,0,7.575702472101774e-05,443.0,120.14782561494819,0.0,damaging,NBAS
SYNJ1 (8867)_damaging,0,7.055111335941728e-05,443.0,,0.0,damaging,SYNJ1
DOCK4 (9732)_damaging,0,6.436350681404194e-05,443.6666666666667,68.07593799084472,0.0,damaging,DOCK4
DNM2 (1785)_damaging,0,9.048852228313265e-05,444.0,184.88915598271305,0.0,damaging,DNM2
KIF7 (374654)_damaging,0,0.0001518480811259179,444.2,187.63981453838628,0.0,damaging,KIF7
DNAH8 (1769)_damaging,0,8.622487578377022e-05,444.6,119.47300950423907,0.0,damaging,DNAH8
NCKAP5 (344148)_damaging,0,6.246229602703856e-05,445.0,69.31810730249349,0.0,damaging,NCKAP5
PXDNL (137902)_damaging,0,0.00010038089096899816,445.5,147.54321400864222,0.0,damaging,PXDNL
ABCA6 (23460)_damaging,0,0.00011258578655648517,446.2,189.12350462065785,0.0,damaging,ABCA6
MIPOL1 (145282)_damaging,0,6.357622424306305e-05,447.0,100.40916292848975,0.0,damaging,MIPOL1
RAC1 (5879)_hotspot,0,0.00016371114072061374,448.6,237.07446087674649,0.0,hotspot,RAC1
PRRC2A (7916)_damaging,0,9.445168166960468e-05,449.2,180.40703977395117,0.0,damaging,PRRC2A
TNS2 (23371)_damaging,0,6.317157912030605e-05,450.5,21.920310216782973,0.0,damaging,TNS2
LBP (3929)_damaging,0,6.199971693446554e-05,451.0,,0.0,damaging,LBP
SCN1A (6323)_damaging,0,8.776321971951997e-05,451.8,178.27142227513642,0.0,damaging,SCN1A
CFAP54 (144535)_damaging,0,7.240631374257475e-05,452.0,119.38802284986548,0.0,damaging,CFAP54
DOCK9 (23348)_damaging,0,9.426532970408559e-05,452.0,182.04028858103544,0.0,damaging,DOCK9
PLEKHG6 (55200)_damaging,0,6.976172926333945e-05,452.0,81.41252974819048,0.0,damaging,PLEKHG6
PLCE1 (51196)_damaging,0,7.436014143923713e-05,452.8,121.8367760571495,0.0,damaging,PLCE1
COL4A6 (1288)_damaging,0,7.430748849347846e-05,453.0,152.56474035634838,0.0,damaging,COL4A6
FBN2 (2201)_damaging,0,7.742991965111522e-05,453.0,154.74333588235714,0.0,damaging,FBN2
GRIA1 (2890)_damaging,0,6.215835151999182e-05,455.0,68.4324484437025,0.0,damaging,GRIA1
RERE (473)_damaging,0,0.00010218663898575702,455.2,193.78648043658774,0.0,damaging,RERE
LATS1 (9113)_damaging,0,7.195061961034852e-05,455.5,129.4005409571382,0.0,damaging,LATS1
NCOR2 (9612)_damaging,0,8.800840643729891e-05,455.6,156.21555620359965,0.0,damaging,NCOR2
ALMS1 (7840)_damaging,0,7.062636545518976e-05,456.0,127.6499118683597,0.0,damaging,ALMS1
BAG6 (7917)_damaging,0,0.00017364860256784603,456.5,259.12480905283206,0.0,damaging,BAG6
CFAP91 (89876)_damaging,0,7.782142429927171e-05,456.5,153.1284863548691,0.0,damaging,CFAP91
SMG1 (23049)_damaging,0,8.389761003152393e-05,457.0,185.7121428447801,0.0,damaging,SMG1
VCAN (1462)_damaging,0,0.00010859431044100896,457.4,218.76082830342366,0.0,damaging,VCAN
FASTKD5 (60493)_damaging,0,7.377760243075523e-05,460.4,161.5527777538969,0.0,damaging,FASTKD5
RYR3 (6263)_damaging,0,0.00011949057777336281,460.6,180.67872038510788,0.0,damaging,RYR3
COL3A1 (1281)_damaging,0,8.216727209019369e-05,462.0,173.1762108374011,0.0,damaging,COL3A1
SORL1 (6653)_damaging,0,7.319544360063441e-05,463.2,157.05635931091743,0.0,damaging,SORL1
CEP170B (283638)_damaging,0,0.00013929512508344537,464.0,312.54119728445403,0.0,damaging,CEP170B
NUGGC (389643)_damaging,0,0.00014991331124533089,464.0,233.8275717988222,0.0,damaging,NUGGC
PKD1 (5310)_damaging,0,0.00012556979178595878,464.8,202.7540381841999,0.0,damaging,PKD1
NAV3 (89795)_damaging,0,5.340194568661455e-05,465.0,65.17284710675145,0.0,damaging,NAV3
CADPS2 (93664)_damaging,0,7.938567883958432e-05,466.3333333333333,181.428590176227,0.0,damaging,CADPS2
TNXB (7148)_damaging,0,6.661763276184366e-05,466.4,131.09652932095494,0.0,damaging,TNXB
NLRP3 (114548)_damaging,0,8.369797978236251e-05,467.0,163.83731768637654,0.0,damaging,NLRP3
KDM2B (84678)_damaging,0,7.385226070111583e-05,467.4,160.5250759227355,0.0,damaging,KDM2B
AKAP13 (11214)_damaging,0,5.555142357658232e-05,468.0,101.22911307194849,0.0,damaging,AKAP13
PLCL1 (5334)_damaging,0,0.00010154404453759642,468.2,215.00162790081382,0.0,damaging,PLCL1
KIF1A (547)_damaging,0,8.259639957934035e-05,470.4,183.26565417447975,0.0,damaging,KIF1A
GPC2 (221914)_damaging,0,5.655496852439538e-05,470.5,51.61879502661797,0.0,damaging,GPC2
ITGA2 (3673)_damaging,0,5.374780786825128e-05,471.0,,0.0,damaging,ITGA2
MTMR3 (8897)_damaging,0,5.6580377177691996e-05,472.0,70.71067811865476,0.0,damaging,MTMR3
UTRN (7402)_damaging,0,7.53366187623903e-05,472.0,152.5909564816998,0.0,damaging,UTRN
AHNAK (79026)_damaging,0,6.160241335549185e-05,472.8,119.69210500279456,0.0,damaging,AHNAK
DENND1A (57706)_damaging,0,8.512024762550045e-05,473.2,177.36882476917978,0.0,damaging,DENND1A
PNISR (25957)_damaging,0,8.485980468043708e-05,473.3333333333333,195.51044302884011,0.0,damaging,PNISR
GRM8 (2918)_damaging,0,6.638434253468275e-05,473.8,125.73662950787254,0.0,damaging,GRM8
CHL1 (10752)_damaging,0,7.599950528807279e-05,474.0,186.34108511007443,0.0,damaging,CHL1
INO80 (54617)_damaging,0,8.324104136223659e-05,474.0,199.62339542248048,0.0,damaging,INO80
CNTNAP2 (26047)_damaging,0,6.770832717488805e-05,475.4,171.94999273044473,0.0,damaging,CNTNAP2
RNF17 (56163)_damaging,0,7.064856931016446e-05,478.0,203.14526821956744,0.0,damaging,RNF17
ANKRD30B (374860)_damaging,0,9.442108815951956e-05,478.6,174.7707069276771,0.0,damaging,ANKRD30B
CNTN3 (5067)_damaging,0,4.51827731099111e-05,479.0,,0.0,damaging,CNTN3
ZNF91 (7644)_damaging,0,7.049333462911019e-05,479.0,180.43281298034458,0.0,damaging,ZNF91
FAM193A (8603)_damaging,0,0.00021451518334213447,479.6,250.41924846145514,0.0,damaging,FAM193A
HIVEP3 (59269)_damaging,0,7.158461649884309e-05,480.0,191.39226734641085,0.0,damaging,HIVEP3
NHS (4810)_damaging,0,5.5704735443230425e-05,480.0,112.48407294664727,0.0,damaging,NHS
MYO9A (4649)_damaging,0,6.860473078615308e-05,480.8,160.7519828804609,0.0,damaging,MYO9A
ROCK1 (6093)_damaging,0,9.484197914316932e-05,481.0,187.92418684139622,0.0,damaging,ROCK1
USP7 (7874)_damaging,0,4.0659911431139245e-05,481.5,74.24621202458749,0.0,damaging,USP7
TRANK1 (9881)_damaging,0,6.088339605092475e-05,481.6,104.42844440093896,0.0,damaging,TRANK1
VPS13B (157680)_damaging,0,6.788013253242612e-05,481.8,164.04785887051375,0.0,damaging,VPS13B
COL1A2 (1278)_damaging,0,6.673429740428187e-05,482.2,159.34773296159565,0.0,damaging,COL1A2
PPP6R2 (9701)_damaging,0,8.993451045682045e-05,482.4,187.85579575834225,0.0,damaging,PPP6R2
DCC (1630)_damaging,0,5.646197650005824e-05,483.2,131.328595515219,0.0,damaging,DCC
MROH2A (339766)_damaging,0,6.582105831689986e-05,483.25,146.29052145189263,0.0,damaging,MROH2A
ATP9B (374868)_damaging,0,6.0839479946842405e-05,483.5,149.8187794192259,0.0,damaging,ATP9B
