ModelID,U_bin_1,V_bin_1,U_bin_2,V_bin_2,U_bin_3,V_bin_3,U_cont_1,V_cont_1,lineage
ACH-002206,0.8019160547184563,-1.3429165982502402,-0.0931510665470815,-0.3327075136823358,0.027243405811369744,-0.031296971208432,0.7960182424515906,-0.6103699621977847,Skin
ACH-002207,0.817918715496694,-0.20916328827952424,0.005495308377138739,0.3415434812952128,0.02528723107642051,-1.4581443235301932,0.8133136575060226,-0.6259350043406587,Skin
ACH-002208,0.8403314264618904,-1.3429165982502402,0.004300656280574716,-0.3327075136823358,0.18347990260029215,-0.031296971208432,0.8403813804562995,-0.37464587386947423,Breast
ACH-002209,-0.6119026708124704,1.8562201371561868,-0.09170890262198021,-0.18554407943247947,0.009355521026905532,0.012254923942444096,-0.6276535885913721,0.1430960415133552,Lymphoid
ACH-002210,-0.6502901037287615,1.8562201371561868,-0.1664284049212797,-0.18554407943247947,0.0710263439097779,0.012254923942444096,-0.6690028113730456,1.11543884764776,Myeloid
ACH-002211,0.12310470547134807,0.7224668271854708,-0.16883462972941846,-0.859795074410028,0.1334014697577728,1.4391022762642052,0.11192767149015849,0.16104822097791052,Lymphoid
ACH-002212,0.05672043105273805,0.7224668271854708,-0.09010345963738127,-0.859795074410028,0.1389334378429138,1.4391022762642052,0.04688373217021857,-0.1379983019202296,Head and Neck
ACH-002213,0.828158549969346,1.8562201371561868,-0.1632608986441146,-0.18554407943247947,0.04643800602517925,0.012254923942444096,0.8191145197271624,0.6103086132769369,Head and Neck
ACH-002215,0.7248177675182287,1.8562201371561868,0.2471394478194852,-0.18554407943247947,-0.2858483186480633,0.012254923942444096,0.7387486102031335,0.9534431312156257,Lymphoid
ACH-002216,-0.677056990854599,0.1747706709864446,-0.09564059814620483,1.5189226782379108,0.12963089470009148,0.0749588170593335,-0.6926791391560394,0.6448756883247194,Lymphoid
ACH-002218,0.9059942830285389,1.8562201371561868,-0.18170829409399275,-0.18554407943247947,0.11665327837928863,0.012254923942444096,0.8933526995879494,1.7093829008117993,Myeloid
ACH-002220,0.7856620655680099,1.8562201371561868,0.0057525073392071645,-0.18554407943247947,0.09368837495872907,0.012254923942444096,0.796683465964328,0.7649658693273035,Lymphoid
ACH-002221,0.8552716399363144,1.8562201371561868,-0.13578076772839598,-0.18554407943247947,0.1094010615380375,0.012254923942444096,0.8451573048454427,1.0389738463376488,Lymphoid
ACH-002222,4.757502653894858,1.8562201371561868,-4.24425449746866,-0.18554407943247947,3.7251276356866123,0.012254923942444096,4.560242665674306,1.751204286634118,Lymphoid
ACH-002223,0.8655617081656841,-0.20916328827952424,-0.11729313994523953,0.3415434812952128,0.037078325698399306,-1.4581443235301932,0.8561680320174079,-0.1544178186343864,CNS/Brain
ACH-002224,0.7434990861791057,1.8562201371561868,-0.07625406007612599,-0.18554407943247947,0.014197994173841464,0.012254923942444096,0.7435717723372993,1.0432789052857823,CNS/Brain
ACH-002225,-0.7033283627692639,-1.3429165982502402,-0.09466001646761127,-0.3327075136823358,0.007245849892261546,-0.031296971208432,-0.7211476814761083,-0.964318312412032,CNS/Brain
ACH-002226,-0.7483107973784865,-0.20916328827952424,-0.06075437414484851,0.3415434812952128,-0.04522791227056808,-1.4581443235301932,-0.7612062045206925,-0.4812834929016301,CNS/Brain
ACH-002227,0.8581524204284433,1.8562201371561868,-0.10599654771172773,-0.18554407943247947,0.11177845652417046,0.012254923942444096,0.8501714190999474,0.5425014908669004,CNS/Brain
ACH-002228,-0.6699396910632271,-0.20916328827952424,-0.27653779843304327,0.3415434812952128,-0.08057371946104776,-1.4581443235301932,-0.7034930997924873,-1.074144138923716,CNS/Brain
ACH-002229,0.6870073755625472,0.1747706709864446,-0.14826423433096972,1.5189226782379108,0.1390062347367146,0.0749588170593335,0.682251556822506,1.0059332730166037,CNS/Brain
ACH-002231,-0.9625731398486287,-0.20916328827952424,-0.08930628800684534,0.3415434812952128,0.03112779773802027,-1.4581443235301932,-0.9784711385372776,-0.34340784759551535,CNS/Brain
ACH-002233,-0.671837588577949,-1.3429165982502402,-0.13823984204437398,-0.3327075136823358,-0.022695017283785927,-0.031296971208432,-0.697238654986758,-1.2623096110010699,Bowel
ACH-002234,0.6453180078131433,-1.3429165982502402,-0.0009653727481804706,-0.3327075136823358,0.05249901619742743,-0.031296971208432,0.6515082609582458,-1.1090437409341987,Head and Neck
ACH-002235,-0.6622453124003189,0.1747706709864446,-0.08005751550924196,1.5189226782379108,0.10098780349805835,0.0749588170593335,-0.6800948519405057,0.08404065576642675,Bladder/Urinary Tract
ACH-002236,-0.662237206733914,1.8562201371561868,-0.05341163766543725,-0.18554407943247947,0.06770321834172814,0.012254923942444096,-0.6791289628232184,1.618884018738251,Lymphoid
ACH-002237,-0.6706621157669403,-1.3429165982502402,-0.14181620122694405,-0.3327075136823358,0.11658914452673204,-0.031296971208432,-0.6811158241747363,-0.2620384987035432,Biliary Tract
ACH-002239,-0.7197856786282918,1.8562201371561868,-0.07403574041768038,-0.18554407943247947,-0.1681238954539161,0.012254923942444096,-0.7373641459273869,0.33009029413382995,Head and Neck
ACH-002240,-0.7390411339144778,-1.3429165982502402,-0.14711421392623808,-0.3327075136823358,-0.04075929408501063,-0.031296971208432,-0.7580472167915338,-0.5176070760559668,Lymphoid
ACH-002241,0.8163106199061226,1.8562201371561868,-0.07756295544863455,-0.18554407943247947,0.09843352475720132,0.012254923942444096,0.8112791591451949,1.7531304615353858,Lymphoid
