feature,mutated_and_positive,mutated_and_negative,unmutated_and_positive,unmutated_and_negative,test,odds_ratio,odds_ratio_ci_low,odds_ratio_ci_high,p_value,fdr_q_value
ROS1 (6098)_damaging,12,13,804,802,Chi-square,0.9207807118254879,0.42528988742194984,2.00588217072755,0.8378533527541873,0.898978382723752
TDRD15 (100129278)_damaging,13,12,803,803,Chi-square,1.0833333333333333,0.4972944113682761,2.3454918722909426,0.8426841479576108,0.898978382723752
RYR1 (6261)_damaging,13,14,803,801,Chi-square,0.9262586728340153,0.439699231476139,1.9616030005711522,0.8436118048574593,0.898978382723752
SI (6476)_damaging,13,14,803,801,Chi-square,0.9262586728340153,0.439699231476139,1.9616030005711522,0.8436118048574593,0.898978382723752
RELN (5649)_damaging,13,14,803,801,Chi-square,0.9262586728340153,0.439699231476139,1.9616030005711522,0.8436118048574593,0.898978382723752
DNAH6 (1768)_damaging,15,16,801,799,Chi-square,0.9351591760299626,0.46523632115936786,1.8873470984813923,0.8533988188929654,0.9068990515151811
ADAMTS20 (80070)_damaging,15,14,801,801,Chi-square,1.0714285714285714,0.5188919003694326,2.2021682671045295,0.8539843580718318,0.9068990515151811
COL5A2 (1290)_damaging,16,17,800,798,Chi-square,0.9388235294117647,0.4766302535288961,1.8558264248615244,0.8576046155712727,0.9091787763015039
PTPRT (11122)_damaging,17,18,799,797,Chi-square,0.942080378250591,0.4872489615340723,1.8272844804564718,0.8614402573798671,0.9116786257347821
MGAM (8972)_damaging,18,19,798,796,Chi-square,0.9449940641076375,0.49717769979053444,1.801292798256895,0.8649561903269429,0.9138321394378832
PTEN (5728)_damaging,72,70,744,745,Chi-square,1.0299539170506913,0.7305983884944459,1.4513927876291464,0.8665750948486641,0.9139774931993603
ATM (472)_damaging,20,21,796,794,Chi-square,0.9499880354151711,0.515245162121486,1.755630521510779,0.8711871651955055,0.9172738582348583
ABCA13 (154664)_damaging,23,24,793,791,Chi-square,0.9559163514081547,0.5386850984056183,1.699325483178661,0.878967295543747,0.9238889631183848
PTEN (5728)_hotspot,28,28,788,787,Chi-square,0.998730964467005,0.5887275799694724,1.694272836385739,0.9962746651164351,0.9979129553701971
SPANXN4 (441525)_damaging,25,25,791,790,Chi-square,0.9987357774968394,0.5718082190194528,1.7444218451301083,0.9964865738750098,0.9979129553701971
FLG (2312)_damaging,20,20,796,795,Chi-square,0.9987437185929648,0.5372506346910496,1.8566578172102208,0.9968673855082717,0.9979129553701971
FCGBP (8857)_damaging,19,19,797,796,Chi-square,0.998745294855709,0.5290937793851207,1.8852872102942155,0.9969486219742812,0.9979129553701971
DYSF (8291)_damaging,16,16,800,799,Chi-square,0.99875,0.5012573746681509,1.9900018882178687,0.9972051208633941,0.9979129553701971
DNAH8 (1769)_damaging,15,15,801,800,Chi-square,0.9987515605493134,0.4906223542045499,2.033144692319849,0.9972955603632689,0.9979129553701971
FBN2 (2201)_damaging,14,14,802,801,Chi-square,0.9987531172069826,0.47915865745525793,2.081793421493379,0.9973888931631882,0.9979129553701971
TRIOBP (11078)_damaging,13,13,803,802,Chi-square,0.9987546699875467,0.466748477322258,2.1371519935039616,0.9974854423362656,0.9979129553701971
STARD9 (57519)_damaging,11,11,805,804,Chi-square,0.9987577639751553,0.4384820332123926,2.2749361109962694,0.9976898197103413,0.9979129553701971
VPS13D (55187)_damaging,11,11,805,804,Chi-square,0.9987577639751553,0.4384820332123926,2.2749361109962694,0.9976898197103413,0.9979129553701971
CDH1 (999)_damaging,11,11,805,804,Chi-square,0.9987577639751553,0.4384820332123926,2.2749361109962694,0.9976898197103413,0.9979129553701971
TACC2 (10579)_damaging,11,11,805,804,Chi-square,0.9987577639751553,0.4384820332123926,2.2749361109962694,0.9976898197103413,0.9979129553701971
DCHS2 (54798)_damaging,11,11,805,804,Chi-square,0.9987577639751553,0.4384820332123926,2.2749361109962694,0.9976898197103413,0.9979129553701971
ANKRD30B (374860)_damaging,10,10,806,805,Chi-square,0.9987593052109182,0.4222284909642849,2.36251628574007,0.9977986969300123,0.9979129553701971
THSD7A (221981)_damaging,10,10,806,805,Chi-square,0.9987593052109182,0.4222284909642849,2.36251628574007,0.9977986969300123,0.9979129553701971
HLA-C (3107)_damaging,10,10,806,805,Chi-square,0.9987593052109182,0.4222284909642849,2.36251628574007,0.9977986969300123,0.9979129553701971
MDC1 (9656)_damaging,10,10,806,805,Chi-square,0.9987593052109182,0.4222284909642849,2.36251628574007,0.9977986969300123,0.9979129553701971
WDFY3 (23001)_damaging,10,10,806,805,Chi-square,0.9987593052109182,0.4222284909642849,2.36251628574007,0.9977986969300123,0.9979129553701971
ZNF729 (100287226)_damaging,10,10,806,805,Chi-square,0.9987593052109182,0.4222284909642849,2.36251628574007,0.9977986969300123,0.9979129553701971
PKD1L1 (168507)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
MT-ND4 (4538)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
MUTYH (4595)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
COL27A1 (85301)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
LY75 (4065)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
GREB1 (9687)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
VWF (7450)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
A2M (2)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
COL12A1 (1303)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
LRRK1 (79705)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
CNTNAP2 (26047)_damaging,9,9,807,806,Chi-square,0.9987608426270136,0.4042075951558887,2.467852572239651,0.997912955370197,0.9979129553701971
