fold,panel_size,target,feature
4,50,loh,CD36 (948)_damaging
4,50,loh,PDS5B (23047)_damaging
4,50,loh,CCND3 (896)_damaging
4,50,loh,SPATA31H1 (84226)_damaging
4,50,loh,SMARCA4 (6597)_damaging
4,50,loh,PHRF1 (57661)_damaging
4,50,loh,NRAS (4893)_hotspot
4,50,loh,PITRM1 (10531)_damaging
4,50,loh,DIS3 (22894)_damaging
4,50,loh,MACF1 (23499)_damaging
4,50,loh,KIF27 (55582)_damaging
4,50,loh,SMC3 (9126)_damaging
4,50,loh,ABCA13 (154664)_damaging
4,50,loh,DGKH (160851)_damaging
4,50,loh,RIMBP2 (23504)_damaging
4,50,loh,AOX1 (316)_damaging
4,50,loh,COL22A1 (169044)_damaging
4,50,loh,TMEM245 (23731)_damaging
4,50,loh,CDK12 (51755)_damaging
4,50,loh,AJUBA (84962)_damaging
4,50,loh,NCKAP5L (57701)_damaging
4,50,loh,ADGRL4 (64123)_damaging
4,50,loh,CTNNA1 (1495)_damaging
4,50,loh,STK11 (6794)_damaging
4,50,loh,PCDH7 (5099)_damaging
4,50,loh,CPAMD8 (27151)_damaging
