feature,mutated_and_positive,mutated_and_negative,unmutated_and_positive,unmutated_and_negative,test,odds_ratio,odds_ratio_ci_low,odds_ratio_ci_high,p_value,fdr_q_value
SETX (23064)_damaging,13,8,1051,559,Chi-square,0.8642959086584205,0.35607350692107265,2.0057262175457855,0.7469625584303848,0.8842336352907897
RASA1 (5921)_damaging,13,8,1051,559,Chi-square,0.8642959086584205,0.35607350692107265,2.0057262175457855,0.7469625584303848,0.8842336352907897
CHD2 (1106)_damaging,13,8,1051,559,Chi-square,0.8642959086584205,0.35607350692107265,2.0057262175457855,0.7469625584303848,0.8842336352907897
AKAP6 (9472)_damaging,13,8,1051,559,Chi-square,0.8642959086584205,0.35607350692107265,2.0057262175457855,0.7469625584303848,0.8842336352907897
MGAM (8972)_damaging,25,12,1039,555,Chi-square,1.1128488931665061,0.5497931526951231,2.161623969151766,0.7632309214131284,0.8842336352907897
AKAP9 (10142)_damaging,21,10,1043,557,Chi-square,1.121476510067114,0.5193081008081772,2.304507155881977,0.7673816556715957,0.8842336352907897
MED12 (9968)_damaging,21,10,1043,557,Chi-square,1.121476510067114,0.5193081008081772,2.304507155881977,0.7673816556715957,0.8842336352907897
BRCA2 (675)_damaging,31,18,1033,549,Chi-square,0.9152952565343659,0.505175996164845,1.6223680158151648,0.7686561908585018,0.8842336352907897
UNC79 (57578)_damaging,19,9,1045,558,Chi-square,1.1272727272727272,0.5015072573468176,2.397414185030412,0.7689307827045544,0.8842336352907897
FBN2 (2201)_damaging,19,9,1045,558,Chi-square,1.1272727272727272,0.5015072573468176,2.397414185030412,0.7689307827045544,0.8842336352907897
ANK2 (287)_damaging,19,9,1045,558,Chi-square,1.1272727272727272,0.5015072573468176,2.397414185030412,0.7689307827045544,0.8842336352907897
ZNF831 (128611)_damaging,13,6,1051,561,Chi-square,1.1565176022835395,0.4326663215540118,2.842946581997977,0.7693390936788056,0.8842336352907897
PDZD2 (23037)_damaging,13,6,1051,561,Chi-square,1.1565176022835395,0.4326663215540118,2.842946581997977,0.7693390936788056,0.8842336352907897
GRM7 (2917)_damaging,13,6,1051,561,Chi-square,1.1565176022835395,0.4326663215540118,2.842946581997977,0.7693390936788056,0.8842336352907897
CNTN4 (152330)_damaging,13,6,1051,561,Chi-square,1.1565176022835395,0.4326663215540118,2.842946581997977,0.7693390936788056,0.8842336352907897
FLNB (2317)_damaging,13,6,1051,561,Chi-square,1.1565176022835395,0.4326663215540118,2.842946581997977,0.7693390936788056,0.8842336352907897
OTOG (340990)_damaging,13,6,1051,561,Chi-square,1.1565176022835395,0.4326663215540118,2.842946581997977,0.7693390936788056,0.8842336352907897
MYO18B (84700)_damaging,13,6,1051,561,Chi-square,1.1565176022835395,0.4326663215540118,2.842946581997977,0.7693390936788056,0.8842336352907897
NPAT (4863)_damaging,13,6,1051,561,Chi-square,1.1565176022835395,0.4326663215540118,2.842946581997977,0.7693390936788056,0.8842336352907897
ATRNL1 (26033)_damaging,13,6,1051,561,Chi-square,1.1565176022835395,0.4326663215540118,2.842946581997977,0.7693390936788056,0.8842336352907897
DSCAM (1826)_damaging,17,8,1047,559,Chi-square,1.1345510983763132,0.48151387263387674,2.511432791761597,0.7699455939592145,0.8842336352907897
BRCA1 (672)_damaging,17,8,1047,559,Chi-square,1.1345510983763132,0.48151387263387674,2.511432791761597,0.7699455939592145,0.8842336352907897
DSP (1832)_damaging,15,7,1049,560,Chi-square,1.1439466158245948,0.4588069957721998,2.655199675297474,0.770200547786943,0.8842336352907897
MYH15 (22989)_damaging,15,7,1049,560,Chi-square,1.1439466158245948,0.4588069957721998,2.655199675297474,0.770200547786943,0.8842336352907897
ZZEF1 (23140)_damaging,15,7,1049,560,Chi-square,1.1439466158245948,0.4588069957721998,2.655199675297474,0.770200547786943,0.8842336352907897
STARD9 (57519)_damaging,15,7,1049,560,Chi-square,1.1439466158245948,0.4588069957721998,2.655199675297474,0.770200547786943,0.8842336352907897
SACS (26278)_damaging,15,7,1049,560,Chi-square,1.1439466158245948,0.4588069957721998,2.655199675297474,0.770200547786943,0.8842336352907897
BAHCC1 (57597)_damaging,15,7,1049,560,Chi-square,1.1439466158245948,0.4588069957721998,2.655199675297474,0.770200547786943,0.8842336352907897
ABCA9 (10350)_damaging,15,7,1049,560,Chi-square,1.1439466158245948,0.4588069957721998,2.655199675297474,0.770200547786943,0.8842336352907897
DCHS2 (54798)_damaging,15,7,1049,560,Chi-square,1.1439466158245948,0.4588069957721998,2.655199675297474,0.770200547786943,0.8842336352907897
NUP98 (4928)_damaging,15,7,1049,560,Chi-square,1.1439466158245948,0.4588069957721998,2.655199675297474,0.770200547786943,0.8842336352907897
ADGRA2 (25960)_damaging,15,9,1049,558,Chi-square,0.886558627264061,0.38467023905726694,1.959787879777835,0.7767498060415041,0.8842336352907897
PPFIA2 (8499)_damaging,15,9,1049,558,Chi-square,0.886558627264061,0.38467023905726694,1.959787879777835,0.7767498060415041,0.8842336352907897
UNC13C (440279)_damaging,15,9,1049,558,Chi-square,0.886558627264061,0.38467023905726694,1.959787879777835,0.7767498060415041,0.8842336352907897
DMXL1 (1657)_damaging,15,9,1049,558,Chi-square,0.886558627264061,0.38467023905726694,1.959787879777835,0.7767498060415041,0.8842336352907897
PIEZO2 (63895)_damaging,15,9,1049,558,Chi-square,0.886558627264061,0.38467023905726694,1.959787879777835,0.7767498060415041,0.8842336352907897
LINC02138 (400558)_damaging,48,24,1016,543,Chi-square,1.0688976377952757,0.6440067649567096,1.7395832205459059,0.7943036886955932,0.9025513368787863
RELN (5649)_damaging,17,10,1047,557,Chi-square,0.9043935052531041,0.40989749877315046,1.9195698109531851,0.8025095889946048,0.9085292044214149
SI (6476)_damaging,17,10,1047,557,Chi-square,0.9043935052531041,0.40989749877315046,1.9195698109531851,0.8025095889946048,0.9085292044214149
VPS13B (157680)_damaging,19,11,1045,556,Chi-square,0.9190082644628099,0.43236965139858285,1.884085479067436,0.8251852245536534,0.9307847962515615
PTCH1 (5727)_damaging,19,11,1045,556,Chi-square,0.9190082644628099,0.43236965139858285,1.884085479067436,0.8251852245536534,0.9307847962515615
CSMD3 (114788)_damaging,50,28,1014,539,Chi-square,0.9492110453648915,0.5883898865677567,1.5090604329133663,0.8294356838977224,0.933871928768056
FRYL (285527)_damaging,12,7,1052,560,Chi-square,0.9125475285171103,0.3568867201308419,2.207364918513602,0.8482642582616189,0.9447275222877596
ATXN7 (6314)_damaging,12,7,1052,560,Chi-square,0.9125475285171103,0.3568867201308419,2.207364918513602,0.8482642582616189,0.9447275222877596
CNTN1 (1272)_damaging,12,7,1052,560,Chi-square,0.9125475285171103,0.3568867201308419,2.207364918513602,0.8482642582616189,0.9447275222877596
CLASP2 (23122)_damaging,12,7,1052,560,Chi-square,0.9125475285171103,0.3568867201308419,2.207364918513602,0.8482642582616189,0.9447275222877596
PREX2 (80243)_damaging,12,7,1052,560,Chi-square,0.9125475285171103,0.3568867201308419,2.207364918513602,0.8482642582616189,0.9447275222877596
AMER1 (139285)_damaging,12,7,1052,560,Chi-square,0.9125475285171103,0.3568867201308419,2.207364918513602,0.8482642582616189,0.9447275222877596
COL7A1 (1294)_damaging,24,12,1040,555,Chi-square,1.0673076923076923,0.5253691138322383,2.0841624302695405,0.855371784245619,0.9503921800960471
ARID1B (57492)_damaging,22,11,1042,556,Chi-square,1.0671785028790788,0.5094416844191224,2.1411795550400026,0.8615941756037302,0.9503921800960471
NSD2 (7468)_damaging,22,11,1042,556,Chi-square,1.0671785028790788,0.5094416844191224,2.1411795550400026,0.8615941756037302,0.9503921800960471
DNMT3A (1788)_damaging,20,10,1044,557,Chi-square,1.0670498084291187,0.4918074929982899,2.2080394963365015,0.8680972892515368,0.9503921800960471
ANKRD30A (91074)_damaging,14,8,1050,559,Chi-square,0.9316666666666666,0.3872126884933339,2.131849986539891,0.8739598611373515,0.9503921800960471
CDH1 (999)_damaging,14,8,1050,559,Chi-square,0.9316666666666666,0.3872126884933339,2.131849986539891,0.8739598611373515,0.9503921800960471
LZTR1 (8216)_damaging,14,8,1050,559,Chi-square,0.9316666666666666,0.3872126884933339,2.131849986539891,0.8739598611373515,0.9503921800960471
NALCN (259232)_damaging,14,8,1050,559,Chi-square,0.9316666666666666,0.3872126884933339,2.131849986539891,0.8739598611373515,0.9503921800960471
ADGRG4 (139378)_damaging,14,8,1050,559,Chi-square,0.9316666666666666,0.3872126884933339,2.131849986539891,0.8739598611373515,0.9503921800960471
RYR1 (6261)_damaging,18,9,1046,558,Chi-square,1.066921606118547,0.47212483198296346,2.287743301963381,0.874924930866346,0.9503921800960471
PTEN (5728)_hotspot,36,20,1028,547,Chi-square,0.9577821011673152,0.5463906934238649,1.6441232402618133,0.8792127483266254,0.9503921800960471
DYNC2H1 (79659)_damaging,25,14,1039,553,Chi-square,0.9504331087584216,0.4874523576124095,1.7988644711492758,0.88040853696058,0.9503921800960471
COL4A6 (1288)_damaging,16,8,1048,559,Chi-square,1.066793893129771,0.4499454435636724,2.3846985679122104,0.8821335112633389,0.9503921800960471
NRXN1 (9378)_damaging,16,8,1048,559,Chi-square,1.066793893129771,0.4499454435636724,2.3846985679122104,0.8821335112633389,0.9503921800960471
MYH9 (4627)_damaging,16,8,1048,559,Chi-square,1.066793893129771,0.4499454435636724,2.3846985679122104,0.8821335112633389,0.9503921800960471
TRANK1 (9881)_damaging,14,7,1050,560,Chi-square,1.0666666666666667,0.42466700797268536,2.505671168127801,0.8897977888871131,0.9503921800960471
SCN11A (11280)_damaging,14,7,1050,560,Chi-square,1.0666666666666667,0.42466700797268536,2.505671168127801,0.8897977888871131,0.9503921800960471
PCSK5 (5125)_damaging,14,7,1050,560,Chi-square,1.0666666666666667,0.42466700797268536,2.505671168127801,0.8897977888871131,0.9503921800960471
ZNF236 (7776)_damaging,14,7,1050,560,Chi-square,1.0666666666666667,0.42466700797268536,2.505671168127801,0.8897977888871131,0.9503921800960471
NOTCH3 (4854)_damaging,16,9,1048,558,Chi-square,0.9465648854961832,0.4136980009647977,2.0689344960554976,0.8959467086483566,0.9503921800960471
MUTYH (4595)_damaging,12,6,1052,561,Chi-square,1.0665399239543727,0.3954568017093108,2.66164159734654,0.8980204878379181,0.9503921800960471
VWDE (221806)_damaging,12,6,1052,561,Chi-square,1.0665399239543727,0.3954568017093108,2.66164159734654,0.8980204878379181,0.9503921800960471
GREB1 (9687)_damaging,12,6,1052,561,Chi-square,1.0665399239543727,0.3954568017093108,2.66164159734654,0.8980204878379181,0.9503921800960471
ABCA10 (10349)_damaging,12,6,1052,561,Chi-square,1.0665399239543727,0.3954568017093108,2.66164159734654,0.8980204878379181,0.9503921800960471
LY75 (4065)_damaging,12,6,1052,561,Chi-square,1.0665399239543727,0.3954568017093108,2.66164159734654,0.8980204878379181,0.9503921800960471
SHPRH (257218)_damaging,12,6,1052,561,Chi-square,1.0665399239543727,0.3954568017093108,2.66164159734654,0.8980204878379181,0.9503921800960471
MED12L (116931)_damaging,12,6,1052,561,Chi-square,1.0665399239543727,0.3954568017093108,2.66164159734654,0.8980204878379181,0.9503921800960471
COL12A1 (1303)_damaging,12,6,1052,561,Chi-square,1.0665399239543727,0.3954568017093108,2.66164159734654,0.8980204878379181,0.9503921800960471
KTN1 (3895)_damaging,12,6,1052,561,Chi-square,1.0665399239543727,0.3954568017093108,2.66164159734654,0.8980204878379181,0.9503921800960471
PTEN (5728)_damaging,92,50,972,517,Chi-square,0.9786831275720165,0.6806159191690748,1.395854319243885,0.9067432020904069,0.9579804035783923
MDN1 (23195)_damaging,18,10,1046,557,Chi-square,0.958508604206501,0.4370964528849732,2.015574497118306,0.9151741793988072,0.9645345279793601
ZFHX4 (79776)_damaging,31,16,1033,551,Chi-square,1.0334583736689256,0.556564390839357,1.8646952914453547,0.9160733118248056,0.9645345279793601
MGA (23269)_damaging,31,17,1033,550,Chi-square,0.9709014293035704,0.5296532436357434,1.7355896780542703,0.9232121593530205,0.9703950635788989
DNAH6 (1768)_damaging,20,11,1044,556,Chi-square,0.9683037269244166,0.4579701324073916,1.9696467088672995,0.9322759754646047,0.9765946975579985
SPEF2 (79925)_damaging,20,11,1044,556,Chi-square,0.9683037269244166,0.4579701324073916,1.9696467088672995,0.9322759754646047,0.9765946975579985
CCDC168 (643677)_damaging,22,12,1042,555,Chi-square,0.9764875239923224,0.4767474351275795,1.929623787278526,0.9476943394613901,0.9839273260659359
HERC1 (8925)_damaging,21,11,1043,556,Chi-square,1.0176937156802928,0.48366228096207753,2.0553436707711037,0.9627827792510181,0.9839273260659359
GLI3 (2737)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
ANK1 (286)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
DMXL2 (23312)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
TRDN (10345)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
RAD17 (5884)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
MXRA5 (25878)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
DOCK7 (85440)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
HRAS (3265)_hotspot,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
DMBT1 (1755)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
UNC93B7 (100887746)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
WDFY4 (57705)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
CCDC141 (285025)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
MIDEAS (91748)_damaging,11,6,1053,561,Chi-square,0.9767331433998101,0.35845293642583964,2.4806601282695953,0.9631962802979339,0.9839273260659359
FLG (2312)_damaging,26,14,1038,553,Chi-square,0.9894026974951831,0.509274444820511,1.863056853280129,0.974678617462407,0.9923708035879621
ZNF292 (23036)_damaging,26,14,1038,553,Chi-square,0.9894026974951831,0.509274444820511,1.863056853280129,0.974678617462407,0.9923708035879621
TRRAP (8295)_damaging,13,7,1051,560,Chi-square,0.9895337773549001,0.39068771431326277,2.356394148156108,0.9822050551119161,0.9934762606623808
SYCP1 (6847)_damaging,13,7,1051,560,Chi-square,0.9895337773549001,0.39068771431326277,2.356394148156108,0.9822050551119161,0.9934762606623808
DOCK8 (81704)_damaging,13,7,1051,560,Chi-square,0.9895337773549001,0.39068771431326277,2.356394148156108,0.9822050551119161,0.9934762606623808
COL2A1 (1280)_damaging,13,7,1051,560,Chi-square,0.9895337773549001,0.39068771431326277,2.356394148156108,0.9822050551119161,0.9934762606623808
FAT4 (79633)_damaging,17,9,1047,558,Chi-square,1.0066857688634192,0.44285256921548655,2.1782514401245177,0.9872061149634631,0.9952715243994391
RECQL (5965)_damaging,17,9,1047,558,Chi-square,1.0066857688634192,0.44285256921548655,2.1782514401245177,0.9872061149634631,0.9952715243994391
KCNH7 (90134)_damaging,15,8,1049,559,Chi-square,0.9991658722592945,0.4185079694434028,2.258172469174759,0.9984899353566532,0.9984899353566532
NCOR1 (9611)_damaging,15,8,1049,559,Chi-square,0.9991658722592945,0.4185079694434028,2.258172469174759,0.9984899353566532,0.9984899353566532
HERC2 (8924)_damaging,15,8,1049,559,Chi-square,0.9991658722592945,0.4185079694434028,2.258172469174759,0.9984899353566532,0.9984899353566532
LMTK3 (114783)_damaging,15,8,1049,559,Chi-square,0.9991658722592945,0.4185079694434028,2.258172469174759,0.9984899353566532,0.9984899353566532
LAMA1 (284217)_damaging,15,8,1049,559,Chi-square,0.9991658722592945,0.4185079694434028,2.258172469174759,0.9984899353566532,0.9984899353566532
