roc_auc,pr_auc,balanced_accuracy,sensitivity,specificity,f1,brier,n_test,positive_rate,threshold,fold,model,target,scheme,best_params,n_train,n_features_kept
0.7633921891366152,0.7212864853381156,0.7097673200658388,0.803680981595092,0.6158536585365854,0.7338935574229691,0.19879750639287327,327,0.4984709480122324,0.44999998807907104,0,xgboost,cin,random,"{'clf__max_depth': 6, 'clf__reg_lambda': 10.0}",1304,1395
0.7424253829651097,0.7112455497534742,0.6687116564417177,0.7177914110429447,0.6196319018404908,0.6842105263157895,0.20526347263478678,326,0.5,0.5040000081062317,1,xgboost,cin,random,"{'clf__max_depth': 6, 'clf__reg_lambda': 10.0}",1305,1380
0.7040347773721254,0.6827944711054823,0.656441717791411,0.7423312883435583,0.5705521472392638,0.6836158192090396,0.21937565042870075,326,0.5,0.453000009059906,2,xgboost,cin,random,"{'clf__max_depth': 6, 'clf__reg_lambda': 10.0}",1305,1469
0.6965824833452521,0.6532950749602697,0.6503067484662577,0.7791411042944786,0.5214723926380368,0.6902173913043478,0.22033990756109867,326,0.5,0.4359999895095825,3,xgboost,cin,random,"{'clf__max_depth': 6, 'clf__reg_lambda': 10.0}",1305,1220
0.7382941884974406,0.6991327443880612,0.6555254441433304,0.8048780487804879,0.5061728395061729,0.7021276595744681,0.2099743714526101,326,0.5030674846625767,0.40799999237060547,4,xgboost,cin,random,"{'clf__max_depth': 6, 'clf__reg_lambda': 10.0}",1305,1345
