gene,sd,has_self_expr,r_mean,r_lineage,r_self,r_ridge,gain_over_lineage,gain_over_self
JUNB (3726),0.2589370012283325,True,-0.07666831955395662,0.25634908345285745,0.2901908371040811,0.46046905126929916,0.2041199678164417,0.17027821416521804
FIS1 (51024),0.33249926567077637,True,-0.036301674649281225,0.24127477611260942,0.0741948960693407,0.4599812751354382,0.21870649902282877,0.3857863790660975
TIMM17A (10440),0.31855976581573486,True,-0.07795055675527011,0.17739968721511687,-0.053194891319801686,0.45983745574939067,0.2824377685342738,0.5130323470691923
MAEA (10296),0.2577213943004608,True,-0.048623924670065655,0.3256262022816624,-0.05931927081530658,0.4571359393615283,0.1315097370798659,0.5164552101768349
FAM50A (9130),0.5583634376525879,True,-0.05533116287958685,0.301505577924617,-0.04128091359562201,0.45671576765880456,0.15521018973418754,0.4979966812544266
OXSM (54995),0.327626496553421,True,-0.054284211514771114,0.09463923337468656,-0.04901872182108821,0.4559657366429364,0.36132650326824983,0.5049844584640246
RTTN (25914),0.31814277172088623,True,-0.018507540012036278,0.2641391650251906,0.03951502500891855,0.45587139495709816,0.19173222993190758,0.4163563699481796
CDK8 (1024),0.27267417311668396,True,-0.037950604989236796,0.206939874580371,0.10286625511507472,0.45570795129533204,0.24876807671496104,0.3528416961802573
POT1 (25913),0.275361031293869,True,-0.038022921206568354,0.28644729550298115,0.057627979584455515,0.45496809739698685,0.1685208018940057,0.3973401178125313
ANKRD49 (54851),0.3299373686313629,True,-0.03449786998132671,0.18989923517469612,0.07156967887175064,0.45429495951543075,0.26439572434073466,0.3827252806436801
SLC2A1 (6513),0.4111572504043579,True,-0.039839568234874,0.25858662868702753,-0.027554112751497762,0.4540204955992975,0.19543386691227,0.4815746083507953
RNASEH2A (10535),0.28670167922973633,True,-0.06401854940160955,0.2331715428212593,-0.05183369400283988,0.45393873986914096,0.22076719704788167,0.5057724338719809
NR2C2AP (126382),0.32276609539985657,True,-0.07491670299040361,0.33927811749984177,0.09271150305779892,0.4537702932431229,0.11449217574328113,0.361058790185324
THAP11 (57215),0.33989453315734863,True,-0.091745735465259,0.28714146612964675,0.14277590318600866,0.4537225629063623,0.16658109677671556,0.3109466597203536
ATP2B1 (490),0.2712549567222595,True,-0.04415412182543177,0.31792711991205186,-0.0031108824210298695,0.45323679620004675,0.1353096762879949,0.4563476786210766
UQCRC1 (7384),0.2778494656085968,True,-0.02468908296947239,0.3252888893604209,-0.048768349061776545,0.45280775264148776,0.12751886328106687,0.5015761017032643
MRPL15 (29088),0.36550039052963257,True,-0.0607542209057931,0.20170676634912846,0.043819597124101925,0.4525935232428752,0.25088675689374673,0.4087739261187733
CEP55 (55165),0.28531530499458313,True,-0.04529390467104898,0.22445321026840542,0.07151242105000859,0.4522481321775663,0.2277949219091609,0.3807357111275577
EGLN1 (54583),0.3613717555999756,True,-0.052094911042095564,0.27081988734565954,0.12439976249718927,0.4522257381607274,0.18140585081506788,0.32782597566353816
TIPARP (25976),0.36461737751960754,True,-0.09012551830656952,0.21208402845360871,0.3849685258044938,0.4520014815688958,0.2399174531152871,0.06703295576440199
TYMS (7298),0.7134184837341309,True,-0.056152359816231553,0.25053872702321683,-0.06737860254114446,0.4517723674305172,0.20123364040730035,0.5191509699716617
STAMBP (10617),0.36028191447257996,True,-0.03746509652758623,0.2704168852077872,-0.031202715837840855,0.4517653472251581,0.18134846201737087,0.48296806306299894
FAM98B (283742),0.32623952627182007,True,-0.05720785359033908,0.18219830631754375,-0.005162781605844411,0.45139551258446403,0.2691972062669203,0.45655829419030847
PPP2R2A (5520),0.330582857131958,True,-0.057528058575793316,0.2668460431662152,-0.08791697635078165,0.4513676642426662,0.18452162107645104,0.5392846405934478
SCAP (22937),0.7757717967033386,True,-0.03704956731426866,0.25695086779983434,0.0008189075199908389,0.4508070714430699,0.19385620364323558,0.44998816392307905
PSMG1 (8624),0.43089357018470764,True,-0.051389233005805175,0.14723945753514756,0.09721252589576994,0.45014866610378895,0.3029092085686414,0.352936140208019
RBM18 (92400),0.2678260803222656,True,-0.0588711365220047,0.24546364820578528,0.1541172535204759,0.45001549462885637,0.2045518464230711,0.2958982411083805
MED19 (219541),0.39752617478370667,True,-0.06436828372959828,0.2576603667160047,0.1945714071700181,0.44946865801266334,0.19180829129665866,0.25489725084264525
MRPS24 (64951),0.3143072724342346,True,-0.0349364331733118,0.2306046497965056,0.1142405862519458,0.4482865883239207,0.2176819385274151,0.3340460020719749
HECTD1 (25831),0.3105854094028473,True,-0.07701148189608287,0.26696053746659826,0.19996853476693044,0.4479383998875638,0.18097786242096553,0.24796986512063335
TFB1M (51106),0.2745053768157959,True,-0.05584960827278745,0.19858558034756635,0.07680357970983938,0.4472821808886435,0.24869660054107717,0.37047860117880416
PSTK (118672),0.38406774401664734,True,-0.01923795180100601,0.37694730000463084,0.04247658014700735,0.44715047482857656,0.07020317482394572,0.4046738946815692
POLG (5428),0.3020111918449402,True,-0.048745664050275556,0.1403989456131624,-0.04858332657174099,0.4467001268939216,0.30630118128075917,0.49528345346566255
LCMT1 (51451),0.32783108949661255,True,-0.051599692457257935,0.29868655998640237,0.09252240159507819,0.4465387746812215,0.14785221469481913,0.3540163730861433
TSC2 (7249),0.4902420938014984,True,-0.04403168898487933,0.355275388712792,0.057746464218386896,0.4464546878120477,0.0911792990992557,0.3887082235936608
ACSL4 (2182),0.26601076126098633,True,-0.03751596466362686,0.3564727422680175,0.1983510387260061,0.4463099725461392,0.08983723027812168,0.2479589338201331
ELOF1 (84337),0.2769570052623749,True,-0.050172407682375526,0.34391241458230515,-0.0727295879188325,0.44613431656482705,0.1022219019825219,0.5188639044836596
QRSL1 (55278),0.28529754281044006,True,-0.024997800070340474,0.24322694724162716,0.12355536415670124,0.44602317774226813,0.20279623050064097,0.32246781358556686
VPS45 (11311),0.27762770652770996,True,-0.03241847663393609,0.26159701133755187,0.09722739070296137,0.445656054513858,0.18405904317630611,0.3484286638108966
RBSN (64145),0.2709202766418457,True,-0.04360400742520789,0.277025845771576,0.1758690433793285,0.4451870220569789,0.1681611762854029,0.2693179786776504
KCTD10 (83892),0.34620898962020874,True,-0.047687380956263514,0.2035612968074865,0.03461535881698019,0.4446868643465162,0.24112556753902972,0.41007150552953603
STT3A (3703),0.25895771384239197,True,-0.04216917601490587,0.3119255055292103,0.03761220402723214,0.4439323773397241,0.13200687181051385,0.406320173312492
CCDC6 (8030),0.27975308895111084,True,-0.0878370245565496,0.2032285162399377,0.04292703361420375,0.4433985438211441,0.24017002758120637,0.40047151020694033
METTL1 (4234),0.4092579483985901,True,-0.04034767796482901,0.21754918169993728,-0.032229702684256095,0.4432580240599902,0.22570884236005292,0.47548772674424633
FARS2 (10667),0.35652175545692444,True,-0.015540243704014668,0.2650492169552659,0.07104258644314494,0.4431268423356097,0.17807762538034383,0.3720842558924648
PXN (5829),0.25897178053855896,True,-0.04305509581873277,0.33971277146464524,0.26350646931154836,0.44269875861348545,0.10298598714884022,0.1791922893019371
RPIA (22934),0.289564311504364,True,-0.08462482414191598,0.2176424987165373,-0.015082054695218207,0.44252504601413556,0.22488254729759827,0.4576071007093538
EED (8726),0.3335884213447571,True,-0.055973965582901145,0.2599844022615462,0.03388350291211128,0.4424901853612541,0.18250578309970794,0.40860668244914283
PMVK (10654),0.27573081851005554,True,-0.0778946972116144,0.220490324863628,0.19428442542669513,0.44216700728383,0.22167668242020203,0.24788258185713488
SLC7A1 (6541),0.2988089621067047,True,-0.06929580417783768,0.332202575535729,0.0799416633996582,0.4415202446449491,0.10931766910922008,0.3615785812452909
ZFX (7543),0.2775905728340149,True,-0.05685709043819367,0.23958662249765192,0.1561791245642249,0.4403710395532647,0.20078441705561276,0.2841919149890398
CYB5B (80777),0.3870662748813629,True,-0.045060614448044684,0.262457007377926,-0.00362392488548631,0.4401778022331608,0.1777207948552348,0.44380172711864707
IDH3A (3419),0.33336344361305237,True,-0.08001062690788677,0.2103127391285917,-0.09180265169481167,0.4401251561627396,0.22981241703414793,0.5319278078575513
ELOA (6924),0.2640676200389862,True,-0.03753458137770083,0.34015371235676806,0.025594532775653545,0.43952067363499325,0.0993669612782252,0.4139261408593397
BRAT1 (221927),0.4187310039997101,True,-0.0664388163841198,0.28000184278775897,0.06190925379647665,0.4390947699708754,0.1590929271831164,0.3771855161743987
MAU2 (23383),0.3888827860355377,True,-0.04770450650803215,0.25053191493505916,0.004195912348187761,0.43853054630020444,0.18799863136514527,0.43433463395201666
SOS1 (6654),0.2862083911895752,True,-0.051237091216111995,0.3288614335898006,0.13700105368005838,0.4379538040136996,0.10909237042389902,0.3009527503336412
MTG1 (92170),0.29363465309143066,True,-0.03870344094480133,0.20836539336321475,-0.022224184183032875,0.43781730077293046,0.22945190740971572,0.4600414849559633
FBXW11 (23291),0.3322685658931732,True,-0.05427984357032139,0.1732798031624575,-0.028602308031373196,0.43757936856241353,0.264299565399956,0.46618167659378673
PDCL (5082),0.2917572855949402,True,-0.034862548004409404,0.3177802985946634,-0.01726962063192021,0.4372282683740766,0.11944796977941319,0.4544978890059968
GATB (5188),0.2743823826313019,True,-0.027352547534920002,0.20663285979380885,-0.0016386902698817915,0.43720320712811883,0.23057034733430998,0.4388418973980006
MTG2 (26164),0.30089980363845825,True,-0.05038816988953102,0.11590312801922983,0.0402509633862465,0.43577488269769926,0.3198717546784694,0.39552391931145275
ACSL3 (2181),0.3752683997154236,True,-0.07069347269935543,0.19609748799082405,0.1093322928236285,0.43494799886641644,0.2388505108755924,0.32561570604278794
FASTKD5 (60493),0.2614182233810425,True,-0.06736298137670721,0.22109047932661388,-0.09794168399203106,0.43425035377339355,0.21315987444677967,0.5321920377654246
MED16 (10025),0.2877632677555084,True,-0.057968750006517474,0.26998089093765615,-0.06106796688801091,0.43232253853540803,0.16234164759775188,0.49339050542341895
SGF29 (112869),0.38646799325942993,True,-0.051852656915236855,0.27032676592998306,0.09543163745450056,0.43220938171411255,0.1618826157841295,0.336777744259612
RMND5A (64795),0.2795475125312805,True,-0.04770078121300786,0.20970672784041539,0.1363661087671139,0.43204780302525886,0.22234107518484347,0.29568169425814494
TSC1 (7248),0.40508443117141724,True,-0.049402664194162345,0.3164982855475671,0.04363167401324935,0.43097196973750673,0.11447368418993964,0.3873402957242574
TUBD1 (51174),0.272956520318985,True,-0.05853461432996565,0.22572655874705783,0.025362752208742543,0.4307681868036228,0.20504162805656495,0.4054054345948802
EARS2 (124454),0.40878331661224365,True,-0.04261326619105609,0.21127929477848756,-0.07452530592661216,0.4303758850591044,0.21909659028061684,0.5049011909857166
MNT (4335),0.25918999314308167,True,-0.07368995125904962,0.3230274793817473,-0.0007409994795007803,0.42998491779662096,0.10695743841487365,0.43072591727612175
PPP6R3 (55291),0.28355416655540466,True,-0.06553664115346729,0.2701023151987922,0.12099753050225484,0.4297416407156168,0.15963932551682464,0.308744110213362
ZMYND8 (23613),0.3299975097179413,True,-0.07283157708778122,0.28228209109548025,0.08871317476821525,0.4294873192622316,0.14720522816675136,0.34077414449401633
ATP6V0E1 (8992),0.29840633273124695,True,-0.07621296231154423,0.32054355847753063,0.03177772631311124,0.42936844613239505,0.10882488765486442,0.39759071981928384
OST4 (100128731),0.28824582695961,True,-0.05591787790476737,0.2807934924117219,0.07961095593174235,0.42862323002182406,0.14782973761010215,0.34901227409008173
FCHO2 (115548),0.261392205953598,True,-0.045283212093645116,0.28098815855920056,0.07229188541012148,0.4279644516454136,0.14697629308621302,0.3556725662352921
SPTSSA (171546),0.26428622007369995,True,-0.03777269126225129,0.23715973298918266,0.0021261983754594597,0.4275935488268372,0.19043381583765454,0.42546735045137773
FOXK1 (221937),0.286675363779068,True,-0.026557920036513586,0.22003996883489976,-0.05374666278918463,0.4272091933875308,0.207169224552631,0.4809558561767154
STEEP1 (63932),0.2977612018585205,True,-0.06488218245585799,0.19072064640223318,0.05536408548214532,0.42656179936739574,0.23584115296516256,0.3711977138852504
CARM1 (10498),0.29117467999458313,True,-0.07996918674313049,0.2824671172968591,-0.08483481252989596,0.4255984904480125,0.14313137315115343,0.5104333029779085
TOE1 (114034),0.46175670623779297,True,-0.04266311925055524,0.1990401837192772,0.11482612891488117,0.4242846199087706,0.22524443618949339,0.30945849099388945
CCDC51 (79714),0.3100699782371521,True,-0.06352529556864507,0.26647759055015013,0.09859947371540323,0.4242466503356306,0.15776905978548045,0.32564717662022735
WDR4 (10785),0.2750796973705292,True,-0.048550712443996474,0.2472320037550168,0.016058528991822356,0.42363231315991223,0.17640030940489543,0.40757378416808987
SLC35B2 (347734),0.322834312915802,True,-0.05892483844348178,0.34164205170027206,0.04286110464878613,0.4236226062657454,0.08198055456547332,0.38076150161695926
HSPA13 (6782),0.25999224185943604,True,-0.019272713033398423,0.3087063802968576,0.16940821468915404,0.4235281160912044,0.11482173579434679,0.2541199014020503
MRPL47 (57129),0.2581413686275482,True,-0.046977941312368134,0.20868052462761819,-0.042484276851568435,0.4235125040780936,0.2148319794504754,0.465996780929662
METAP1 (23173),0.37537527084350586,True,-0.05894765518616454,0.31637832622702533,-0.0517672669245182,0.4233824239278281,0.10700409770080277,0.4751496908523463
FDFT1 (2222),0.29352009296417236,True,-0.051696812986082814,0.23244532453612646,0.24536279627505442,0.4233538629182742,0.19090853838214775,0.1779910666432198
PTPN1 (5770),0.27306437492370605,True,-0.09405258481794553,0.256179771171224,0.10899419665018692,0.42308471607193654,0.16690494490071256,0.3140905194217496
UAP1 (6675),0.27358391880989075,True,-0.0930840865182867,0.2253042948244888,0.054388476320428376,0.42245028844837657,0.19714599362388777,0.3680618121279482
SLC33A1 (9197),0.2828597128391266,True,-0.013978646612317586,0.17206865680698197,0.09801858957873526,0.4218777408414129,0.24980908403443092,0.3238591512626776
BRD9 (65980),0.25262656807899475,True,-0.041843609783901274,0.26307038715521003,0.006671838047106359,0.4216954125978438,0.1586250254426338,0.41502357455073746
KDSR (2531),0.3198864459991455,True,-0.03635918002496212,0.21516744036925983,0.06133224353112635,0.4204017551942628,0.20523431482500298,0.35906951166313644
PDCD10 (11235),0.3294063210487366,True,-0.042547595244594345,0.33153789312020576,0.026634049755505845,0.42006439756311426,0.0885265044429085,0.39343034780760844
RPRD2 (23248),0.2546177804470062,True,-0.036397853943652095,0.3140572856975874,-0.04972907024484101,0.4199456809185381,0.10588839522095073,0.46967475116337914
FASN (2194),0.3297610580921173,True,-0.07567761373526452,0.25281194395386825,-0.054619596065998186,0.419391868952439,0.16657992499857077,0.4740114650184372
PPP6C (5537),0.3330540955066681,True,-0.044256678632817965,0.31901400414002484,0.05945817311779119,0.41918139170545304,0.1001673875654282,0.3597232185876619
MED13 (9969),0.2700982093811035,True,-0.032828200950970284,0.2591416742267863,0.09168657523857308,0.4190328297382667,0.15989115551148042,0.3273462544996936
GMNN (51053),0.31251025199890137,True,-0.04154984166532957,0.22270514808120687,0.1104594883857353,0.4190194514428714,0.19631430336166453,0.30855996305713607
RIC8A (60626),0.3176555931568146,True,-0.05650429805827196,0.29277083205090915,0.06306141073382517,0.4187612875628375,0.12599045551192833,0.35569987682901233
HARS2 (23438),0.3732440769672394,True,-0.050747400400638465,0.21297743759979726,0.1624783001147348,0.41805463409800186,0.2050771964982046,0.25557633398326707
TRMT61A (115708),0.2698701024055481,True,-0.05014801825814365,0.23200366471270326,0.11912633112918276,0.417438644283361,0.18543497957065777,0.2983123131541783
TRNAU1AP (54952),0.2679082453250885,True,-0.047006032033785505,0.278244053052517,-0.04920486459067155,0.41701043431192725,0.13876638125941027,0.4662152989025988
HCCS (3052),0.25745218992233276,True,-0.05755105925074599,0.26307503824039663,0.1605522877063311,0.41647703811695347,0.15340199987655684,0.25592475041062235
SP1 (6667),0.2752949297428131,True,-0.04981590336932019,0.30882804531726127,0.09170783905052055,0.41572123939369504,0.10689319407643377,0.3240134003431745
NF2 (4771),0.4399527311325073,True,-0.02754594596154524,0.15015397331608593,0.11717963050781015,0.4155138919804861,0.2653599186644002,0.29833426147267594
SLC7A5 (8140),0.3829638361930847,True,-0.0801838342934719,0.3027196819512375,0.04442112991824802,0.41431846043402604,0.11159877848278854,0.369897330515778
MRPL23 (6150),0.27340540289878845,True,-0.03820566294486939,0.18522462376890517,-0.043832118468553415,0.4135412743313732,0.22831665056246805,0.4573733927999266
DOT1L (84444),0.30096256732940674,True,-0.026252861433207923,0.29339683625476165,0.12358123517383345,0.41295861098073183,0.11956177472597018,0.2893773758068984
TMX2 (51075),0.3122680187225342,True,-0.055548563009834344,0.2684556452936583,0.05203917525097298,0.4125542009276311,0.14409855563397284,0.36051502567665816
HUS1 (3364),0.34163016080856323,True,-0.09131708151263798,0.10625031033445004,0.1322381180584119,0.4123700541325891,0.30611974379813905,0.2801319360741772
MRPL2 (51069),0.25636088848114014,True,-0.040434455283132054,0.1754738642092191,0.055345898586717346,0.4120453819418052,0.23657151773258608,0.35669948335508783
KMT2A (4297),0.2551572322845459,True,-0.05209386135921926,0.17537236946606977,0.06220316401468408,0.41171183093244784,0.23633946146637808,0.3495086669177638
KMT2D (8085),0.3347896337509155,True,-0.05295042325320615,0.2732383278169707,0.0310455162954715,0.411641989183704,0.13840366136673327,0.3805964728882325
SLC4A7 (9497),0.3436708152294159,True,-0.047116519844286504,0.3873746387357785,-0.03676030201876223,0.4114262349962886,0.024051596260510122,0.44818653701505085
SMARCA4 (6597),0.349178671836853,True,-0.04990985328269957,0.22583637410910395,0.23098588996910605,0.4110506386389866,0.18521426452988266,0.18006474866988056
WDR26 (80232),0.3279494047164917,True,-0.05512327273111012,0.25014576703666314,0.025378339687814232,0.41085427447538764,0.1607085074387245,0.3854759347875734
GET1 (7485),0.3512021005153656,True,-0.04906347260596544,0.20684575377721337,0.11753699032425768,0.41066462125547987,0.2038188674782665,0.2931276309312222
STAG2 (10735),0.4444371461868286,True,-0.0190605141073338,0.30070428688051337,0.06291112482887048,0.40866364833015084,0.10795936144963747,0.3457525235012804
UBE2G2 (7327),0.28566300868988037,True,-0.04533538332525349,0.3211520448331544,-0.05424791114770148,0.4080779925136619,0.08692594768050749,0.4623259036613634
NARS2 (79731),0.2763438820838928,True,-0.03975788537513048,0.15982040050222573,-0.05310478601207581,0.40797903211091696,0.24815863160869123,0.46108381812299276
TEDC1 (283643),0.30480945110321045,True,-0.0701948916621123,0.21220663830202266,0.09004157968778173,0.40775999975842564,0.19555336145640298,0.3177184200706439
LARS2 (23395),0.40713492035865784,True,-0.028206413307645426,0.21056223769350244,0.021716002780690708,0.40765737997181006,0.19709514227830763,0.3859413771911194
CEPT1 (10390),0.2993219494819641,True,-0.0669678059999201,0.19184223670342188,0.07785171871121739,0.4076087805268733,0.21576654382345145,0.32975706181565595
DYRK1A (1859),0.34123697876930237,True,-0.06995850565040902,0.24331641930819664,0.23518487331958074,0.40712798428256064,0.163811564974364,0.1719431109629799
FANCM (57697),0.2997511923313141,True,-0.048870794478769054,0.2263569795590658,-0.06334466604039679,0.4070314478332713,0.18067446827420547,0.47037611387366807
MRPS6 (64968),0.3711284399032593,True,-0.03600202129212166,0.21909653826966588,0.1194775162954889,0.40689182543599206,0.18779528716632618,0.28741430914050314
XPR1 (9213),0.2861012816429138,True,-0.05125412002475489,0.22603850392701627,-0.06281077259411241,0.4064311201505339,0.18039261622351763,0.46924189274464634
TFAP4 (7023),0.26847052574157715,True,-0.07456571283725964,0.23995238336332972,0.12607613073672547,0.40568868419138315,0.16573630082805343,0.2796125534546577
GAK (2580),0.26893165707588196,True,-0.03257895999610839,0.2148092365835887,-0.02265430808725233,0.4050153151839635,0.1902060786003748,0.4276696232712158
PET117 (100303755),0.38195985555648804,True,-0.054803202755660425,0.2639656205558192,-0.0682317418539121,0.4049826380598692,0.14101701750405005,0.47321437991378135
MARCHF5 (54708),0.4330650269985199,True,-0.04515914220395345,0.24739009786108282,0.07787876487277486,0.4044827698654802,0.1570926720043974,0.32660400499270537
HSPA14 (51182),0.34356528520584106,True,-0.0569206406423443,0.16141004968885095,0.05183717921461491,0.4044816941150729,0.24307164442622195,0.352644514900458
PRORP (9692),0.3158515989780426,True,-0.06883016537348184,0.18327010707001978,-0.1013824836920427,0.40447600759339425,0.22120590052337447,0.5058584912854369
GGNBP2 (79893),0.28429847955703735,True,-0.0458017096866511,0.23841645705817022,0.10187105024447397,0.40436368830138997,0.16594723124321975,0.302492638056916
WDR73 (84942),0.48267173767089844,True,-0.0766182751187293,0.1826904350754913,-0.05199483976634,0.4041171690546944,0.22142673397920312,0.4561120088210344
ADAR (103),0.38285526633262634,True,-0.041186407167262934,0.17261283256435003,0.011094617795787883,0.4027839730130566,0.23017114044870654,0.39168935521726866
DOLPP1 (57171),0.27700889110565186,True,-0.04214158040943227,0.2564396559958152,0.06234505000907403,0.4025878607523528,0.14614820475653761,0.3402428107432788
MRPL48 (51642),0.25316205620765686,True,-0.04974310982817283,0.18354336605877763,-0.06233400550573438,0.40248121060821135,0.2189378445494337,0.4648152161139457
MRPL18 (29074),0.34792962670326233,True,-0.08399233378307874,0.2511156518027966,-0.07048051072256252,0.4023929091381729,0.15127725733537628,0.4728734198607354
TPK1 (27010),0.2622763514518738,True,-0.06647300103377819,0.3615439697409342,0.08452109570840935,0.40227218140353266,0.040728211662598435,0.31775108569512334
RNASEH2C (84153),0.3053584396839142,True,-0.03905665411525104,0.22327204881329643,0.0021244254946461896,0.4019593875061388,0.17868733869284237,0.3998349620114926
TADA3 (10474),0.250659316778183,True,-0.06015277460501193,0.24269346464489594,0.14643278482723748,0.40185773456490886,0.15916426992001292,0.2554249497376714
RAB35 (11021),0.27551043033599854,True,-0.04260840904982686,0.267256005265679,-0.017223920653418136,0.40180029790912214,0.13454429264344314,0.4190242185625403
GLS (2744),0.27139735221862793,True,-0.06868026031290697,0.37189480211819687,-0.0655770315597823,0.40154158778218124,0.029646785663984376,0.4671186193419635
NDE1 (54820),0.3523480296134949,True,-0.017990922704033106,0.21143151728583706,0.07975550141526479,0.4012012875981808,0.18976977031234374,0.321445786182916
UBE2Q1 (55585),0.2608948051929474,True,-0.029316753747982996,0.1970229218145918,0.17525760234476745,0.4009349750124537,0.20391205319786188,0.22567737266768623
NDUFB2 (4708),0.2600953280925751,True,-0.05680731571860788,0.18836971499455363,-0.04411765094661221,0.4007232796068225,0.2123535646122689,0.4448409305534347
BRAP (8315),0.2690610885620117,True,-0.05575888525773056,0.09775728979463186,-0.048469791239065724,0.400711248632888,0.30295395883825615,0.4491810398719537
SLC25A26 (115286),0.30626100301742554,True,-0.027713552262267994,0.16974359295326663,-0.007413270646422884,0.4002514397645332,0.23050784681126657,0.4076647104109561
COX10 (1352),0.2874338924884796,True,-0.062010721341932626,0.29439499859845214,0.007452196423930613,0.39976322775258005,0.10536822915412791,0.3923110313286494
DPH6 (89978),0.27231165766716003,True,-0.038157488905858364,0.2514405888802811,-0.019389550716211717,0.39835935047308213,0.14691876159280104,0.41774890118929386
VMA21 (203547),0.27743127942085266,True,-0.01574962272614092,0.18602558544967862,0.2388507374187215,0.39792527266635375,0.21189968721667513,0.15907453524763224
CARS2 (79587),0.3276308476924896,True,-0.0473085334461924,0.26610241378877725,0.0703388422892353,0.39778476009312397,0.13168234630434672,0.32744591780388865
RAF1 (5894),0.28546953201293945,True,-0.08437321638223748,0.2573629793580994,0.07615785583313885,0.3974274885094967,0.14006450915139734,0.3212696326763579
UQCR10 (29796),0.3562820553779602,True,-0.06861620260811277,0.2516880352702502,0.06084575320400984,0.3971332154440099,0.14544518017375974,0.33628746224000006
MRPL20 (55052),0.33982864022254944,True,-0.05388670441055356,0.2377308978565394,-0.03307784190720395,0.3964389982705375,0.15870810041399813,0.4295168401777415
COX4I1 (1327),0.2518457770347595,True,-0.022768045697214596,0.18539828039557749,0.012019856688267464,0.3953880849131875,0.20998980451761,0.38336822822492006
KIF2C (11004),0.2552793025970459,True,-0.08494299788173318,0.2886118149589594,0.07371959947655045,0.3946152558382737,0.10600344087931435,0.3208956563617233
INTS12 (57117),0.30378156900405884,True,-0.044407288057288,0.259875496393468,-0.056251827774967005,0.3944303107791945,0.13455481438572647,0.4506821385541615
DPM1 (8813),0.251699298620224,True,-0.015711399255004695,0.18616485708793226,-0.05730265315048355,0.39435797343950246,0.2081931163515702,0.451660626589986
SREBF1 (6720),0.3755824863910675,True,-0.0443708975462253,0.23706620773873482,0.12559446456294848,0.3940233706795685,0.15695716294083367,0.26842890611662
DNLZ (728489),0.3241505026817322,True,-0.05177404384148036,0.25255121111973067,0.037962492847284014,0.39398136268773376,0.1414301515680031,0.3560188698404497
HEATR3 (55027),0.3126146197319031,True,-0.03830419215229763,0.25363913893975676,-0.04862085859730746,0.39357793160718646,0.1399387926674297,0.44219879020449393
SAMD4B (55095),0.2734319269657135,True,-0.043051910793646134,0.21491421311564687,0.14451603070076485,0.3935639284924468,0.17864971537679994,0.24904789779168196
BRK1 (55845),0.28263410925865173,True,-0.034922096871328,0.25666684335867035,0.0013291714346875278,0.3927872089321831,0.13612036557351276,0.3914580374974956
MRPL12 (6182),0.31312108039855957,True,-0.060456764469811484,0.19754017937834553,0.013555083642821127,0.39240541568061554,0.19486523630227,0.3788503320377944
XRCC2 (7516),0.28266510367393494,True,-0.0658325494345413,0.133452608738768,0.0021418058469909952,0.3921996013990923,0.2587469926603243,0.39005779555210135
ADAT2 (134637),0.3357029855251312,True,-0.03350904731481571,0.20168616298617117,-0.00346243952238936,0.3919972264054436,0.19031106341927242,0.39545966592783294
BIRC2 (329),0.25306838750839233,True,-0.05407833055072691,0.22814901407627114,-0.09556058338280606,0.39195500399657307,0.16380598992030193,0.4875155873793791
SUZ12 (23512),0.29671716690063477,True,-0.05150644209437803,0.2704204809458618,0.14494585765831072,0.39141259636934606,0.12099211542348426,0.24646673871103533
KIDINS220 (57498),0.25462689995765686,True,-0.06671214362185018,0.21154636314736616,-0.0405390990083094,0.38966968606781954,0.17812332292045338,0.4302087850761289
SLC38A2 (54407),0.25469768047332764,True,-0.049257076392623174,0.1807832833845904,0.10448733021018264,0.38891924385291055,0.20813596046832014,0.2844319136427279
MRM2 (29960),0.27612897753715515,True,-0.05387836527339041,0.09184271411506041,0.10625450083549497,0.38857793941926116,0.29673522530420077,0.2823234385837662
USP1 (7398),0.2566024959087372,True,-0.04922616020668843,0.19851973504977713,-0.027986046536511922,0.3881343313802824,0.1896145963305053,0.41612037791679435
KRTAP10-9 (386676),0.25948774814605713,True,-0.050028821313320176,0.1616829923182356,-0.03289402826705318,0.3878093002563013,0.22612630793806568,0.42070332852335446
EMC1 (23065),0.328580766916275,True,-0.052976804332807596,0.15304835433384503,-0.05207225812094312,0.3873151547323582,0.2342668003985132,0.43938741285330135
TRUB2 (26995),0.26224592328071594,True,-0.05803127375318521,0.19963451017194625,0.04394845573208237,0.3866670916766425,0.18703258150469623,0.3427186359445601
TEDC2 (80178),0.2923758327960968,True,-0.08251127732269314,0.22180937150444796,-0.06665334074534988,0.38653444292526634,0.16472507142081838,0.45318778367061624
HAPSTR1 (29035),0.397192120552063,True,-0.052217349172201964,0.21924784961650184,0.039680765986457665,0.38568237192224725,0.1664345223057454,0.3460016059357896
G6PD (2539),0.274004727602005,True,-0.023817004105704736,0.2507184760796833,0.07593647528264932,0.3852802121478929,0.1345617360682096,0.3093437368652435
AMBRA1 (55626),0.43139195442199707,True,-0.05694539099061393,0.18294792132438817,-0.0420790281932728,0.38503621093359586,0.2020882896092077,0.42711523912686866
KEAP1 (9817),0.4930427372455597,True,-0.07344025779778306,0.22933612782380564,-0.05363224434778532,0.38494169587401494,0.1556055680502093,0.43857394022180024
GABPB1 (2553),0.2817670404911041,True,-0.075078835018324,0.2532112150126021,0.12430379274760661,0.3847838877155853,0.13157267270298323,0.2604800949679787
