roc_auc,pr_auc,balanced_accuracy,sensitivity,specificity,f1,brier,n_test,positive_rate,threshold,fold,model,target,scheme,best_params,n_train,n_features_kept
0.7837698706861049,0.8740943224815771,0.7142945391648134,0.647887323943662,0.7807017543859649,0.7340425531914894,0.20101878883479285,327,0.6513761467889908,0.538,0,random_forest,wgd,random,"{'clf__max_depth': None, 'clf__min_samples_leaf': 5}",1304,1389
0.7841206531222735,0.8471858895991582,0.7240641489052309,0.7136150234741784,0.7345132743362832,0.769620253164557,0.1972975888509213,326,0.6533742331288344,0.541,1,random_forest,wgd,random,"{'clf__max_depth': None, 'clf__min_samples_leaf': 5}",1305,1327
0.7312933649092194,0.8126676573796668,0.6581494868918526,0.6525821596244131,0.6637168141592921,0.7128205128205128,0.21035712839492815,326,0.6533742331288344,0.543,2,random_forest,wgd,random,"{'clf__max_depth': None, 'clf__min_samples_leaf': 5}",1305,1372
0.7934272300469484,0.861506610595902,0.728135776309776,0.6244131455399061,0.831858407079646,0.7287671232876712,0.1982482069458153,326,0.6533742331288344,0.578,3,random_forest,wgd,random,"{'clf__max_depth': None, 'clf__min_samples_leaf': 5}",1305,1248
0.7185327706057598,0.8087126443734863,0.6907894736842105,0.75,0.631578947368421,0.7699757869249395,0.2269666537088034,326,0.6503067484662577,0.51,4,random_forest,wgd,random,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 1}",1305,1350
