roc_auc,pr_auc,balanced_accuracy,sensitivity,specificity,f1,brier,n_test,positive_rate,threshold,fold,model,target,scheme,best_params,n_train,n_features_kept
0.7102536286099057,0.6829806191135586,0.6548892712853509,0.803680981595092,0.5060975609756098,0.6986666666666667,0.21631416711048823,327,0.4984709480122324,0.374,0,catboost,loh,random,"{'clf__depth': 3, 'clf__l2_leaf_reg': 1.0}",1304,1368
0.7051450939064323,0.6844827297824745,0.6687116564417177,0.6993865030674846,0.6380368098159509,0.6785714285714286,0.21929078296254684,326,0.5,0.451,1,catboost,loh,random,"{'clf__depth': 6, 'clf__l2_leaf_reg': 10.0}",1305,1404
0.7479393277880236,0.7260857875099002,0.6717791411042945,0.7668711656441718,0.5766871165644172,0.7002801120448179,0.2097413223379674,326,0.5,0.473,2,catboost,loh,random,"{'clf__depth': 3, 'clf__l2_leaf_reg': 10.0}",1305,1461
0.7162563986750978,0.6701546469977304,0.6841689250225835,0.6646341463414634,0.7037037037037037,0.6791277258566978,0.2125157206009288,326,0.5030674846625767,0.531,3,catboost,loh,random,"{'clf__depth': 3, 'clf__l2_leaf_reg': 10.0}",1305,1162
0.7061989536678083,0.6464124127803194,0.6717791411042945,0.803680981595092,0.5398773006134969,0.7100271002710027,0.21717393287708334,326,0.5,0.451,4,catboost,loh,random,"{'clf__depth': 3, 'clf__l2_leaf_reg': 10.0}",1305,1415
