roc_auc,pr_auc,balanced_accuracy,sensitivity,specificity,f1,brier,n_test,positive_rate,threshold,fold,model,target,representation,n_features,best_params
0.6763803680981595,0.6491655088354391,0.6177614843633099,0.6257668711656442,0.6097560975609756,0.6200607902735562,0.2262475540129897,327,0.4984709480122324,0.542,0,random_forest,loh,pathway,22,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5}"
0.7038465881290227,0.6843453558719934,0.6625766871165644,0.6932515337423313,0.6319018404907976,0.6726190476190477,0.21830950762352744,326,0.5,0.527,1,random_forest,loh,pathway,22,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 1}"
0.7076480108397004,0.666239927782866,0.656441717791411,0.7668711656441718,0.5460122699386503,0.6906077348066298,0.2174496393910268,326,0.5,0.499,2,random_forest,loh,pathway,22,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5}"
0.6926565793435712,0.6682582543352376,0.656127672387835,0.7073170731707317,0.6049382716049383,0.6744186046511628,0.22166603676418575,326,0.5030674846625767,0.494,3,random_forest,loh,pathway,22,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5}"
0.7290827656291167,0.7023474819922011,0.6809815950920246,0.754601226993865,0.6073619631901841,0.7028571428571428,0.21248533278371126,326,0.5,0.547,4,random_forest,loh,pathway,22,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5}"
