roc_auc,pr_auc,balanced_accuracy,sensitivity,specificity,f1,brier,n_test,positive_rate,threshold,fold,model,target,scheme,best_params,n_train,n_features_kept
0.7607281113582077,0.8491580628278474,0.7078700271806276,0.6525821596244131,0.7631578947368421,0.7335092348284961,0.20312488961067018,327,0.6513761467889908,0.51,0,elastic_net,wgd,random,"{'clf__C': 0.05, 'clf__l1_ratio': 0.7}",1304,1415
0.7546221280485271,0.8122742363866979,0.7277618513440525,0.7652582159624414,0.6902654867256637,0.7931873479318735,0.19329698312416585,326,0.6533742331288344,0.526,1,elastic_net,wgd,random,"{'clf__C': 0.05, 'clf__l1_ratio': 0.7}",1305,1356
0.7168349329012422,0.7880652432258983,0.6719639370144169,0.6713615023474179,0.672566371681416,0.727735368956743,0.21388250627916996,326,0.6533742331288344,0.504,2,elastic_net,wgd,random,"{'clf__C': 0.05, 'clf__l1_ratio': 0.7}",1305,1402
0.7775769662221114,0.8412519054577189,0.7339939341061116,0.7511737089201878,0.7168141592920354,0.7901234567901234,0.19142134304837702,326,0.6533742331288344,0.486,3,elastic_net,wgd,random,"{'clf__C': 0.05, 'clf__l1_ratio': 0.7}",1305,1277
0.7342353525322741,0.8199889032838957,0.6715491559086395,0.7641509433962265,0.5789473684210527,0.7677725118483413,0.20157332244129858,326,0.6503067484662577,0.466,4,elastic_net,wgd,random,"{'clf__C': 0.05, 'clf__l1_ratio': 0.7}",1305,1380
